id,course_id,course_name,entity_type,label,source_id,parent_id,path,image_ids,extra_json
C20:K:1058,C20,网络与信息安全,knowledge,延时定义：入口处输入帧最后一个比特到达至出口处输出帧的第一个比特输出所用的时间间隔衡量标准：防火墙的时延能够体现它处理数据的速度,1058,C20:K:1052,网络与信息安全 > 8.防火墙技术 > 防火墙性能指标 > 延时定义：入口处输入帧最后一个比特到达至出口处输出帧的第一个比特输出所用的时间间隔衡量标准：防火墙的时延能够体现它处理数据的速度,[],
C20:K:1060,C20,网络与信息安全,knowledge,丢包率定义：在连续负载的情况下，防火墙设备由于资源不足应转发但却未转发的帧的百分比衡量标准：防火墙的丢包率对其稳定性、可靠性有很大的影响。,1060,C20:K:1052,网络与信息安全 > 8.防火墙技术 > 防火墙性能指标 > 丢包率定义：在连续负载的情况下，防火墙设备由于资源不足应转发但却未转发的帧的百分比衡量标准：防火墙的丢包率对其稳定性、可靠性有很大的影响。,[],
C20:K:1062,C20,网络与信息安全,knowledge,背靠背定义：从空闲状态开始，以达到传输介质最小合法间隔极限的传输速率发送相当数量的古荡长度的帧，当出现第一个帧丢失时，发送的帧数。衡量标准：背对背包的测试结果能体现出被测防火墙的缓冲容量，网络上经常会有一些应用会产生大量的突发数据包（例如：NFS、备份、路由更新等），而且这样的数据包的丢失可能会产生更多的数据包，强大的缓冲能力可以减少这种突发对网络造成的影响。背靠背指标体现防火墙对突发数据的处理能力,1062,C20:K:1052,网络与信息安全 > 8.防火墙技术 > 防火墙性能指标 > 背靠背定义：从空闲状态开始，以达到传输介质最小合法间隔极限的传输速率发送相当数量的古荡长度的帧，当出现第一个帧丢失时，发送的帧数。衡量标准：背对背包的测试结果能体现出被测防火墙的缓冲容量，网络上经常会有一些应用会产生大量的突发数据包（例如：NFS、备份、路由更新等），而且这样的数据包的丢失可能会产生更多的数据包，强大的缓冲能力可以减少这种突发对网络造成的影响。背靠背指标体现防火墙对突发数据的处理能力,[],
C20:K:1064,C20,网络与信息安全,knowledge,最大并发连接数定义：指穿越防火墙的主机之间或主机与防火墙之间能够同时建立的最大连接数。衡量标准：并发连接数的测试主要用来测试被测防火墙建立和维持TCP 连接的性能，同时也能通过并发连接数的大小体现被测防火墙对来自于客户端的TCP连接请求的响应能力。并发连接数指标可以用来衡量穿越防火墙的主机之间能同时建立的最大连接数。,1064,C20:K:1052,网络与信息安全 > 8.防火墙技术 > 防火墙性能指标 > 最大并发连接数定义：指穿越防火墙的主机之间或主机与防火墙之间能够同时建立的最大连接数。衡量标准：并发连接数的测试主要用来测试被测防火墙建立和维持TCP 连接的性能，同时也能通过并发连接数的大小体现被测防火墙对来自于客户端的TCP连接请求的响应能力。并发连接数指标可以用来衡量穿越防火墙的主机之间能同时建立的最大连接数。,[],
C20:K:1066,C20,网络与信息安全,knowledge,最大并发连接建立速率定义：指穿越防火墙的主机之间或主机与防火墙之间单元时间内建立的最大连接数。衡量标准：最大并发连接数建立速率主要用来衡量防火墙单位时间内建立和维持TCP 连接的能力。,1066,C20:K:1052,网络与信息安全 > 8.防火墙技术 > 防火墙性能指标 > 最大并发连接建立速率定义：指穿越防火墙的主机之间或主机与防火墙之间单元时间内建立的最大连接数。衡量标准：最大并发连接数建立速率主要用来衡量防火墙单位时间内建立和维持TCP 连接的能力。,[],
C20:K:1068,C20,网络与信息安全,knowledge,平均无故障间隔时间,1068,C20:K:1052,网络与信息安全 > 8.防火墙技术 > 防火墙性能指标 > 平均无故障间隔时间,[],
C20:K:1070,C20,网络与信息安全,chapter,9.数据加密技术,1070,C20:K:101,网络与信息安全 > 9.数据加密技术,[],
C20:K:1072,C20,网络与信息安全,knowledge,加密系统的组成部分,1072,C20:K:1070,网络与信息安全 > 9.数据加密技术 > 加密系统的组成部分,[],
C20:K:1074,C20,网络与信息安全,knowledge,加密的报文,1074,C20:K:1072,网络与信息安全 > 9.数据加密技术 > 加密系统的组成部分 > 加密的报文,[],
C20:K:1076,C20,网络与信息安全,knowledge,加密后的报文,1076,C20:K:1072,网络与信息安全 > 9.数据加密技术 > 加密系统的组成部分 > 加密后的报文,[],
C20:K:1078,C20,网络与信息安全,knowledge,加密解密设备或算法,1078,C20:K:1072,网络与信息安全 > 9.数据加密技术 > 加密系统的组成部分 > 加密解密设备或算法,[],
C20:K:1080,C20,网络与信息安全,knowledge,加密解密的密钥,1080,C20:K:1072,网络与信息安全 > 9.数据加密技术 > 加密系统的组成部分 > 加密解密的密钥,[],
C20:K:1082,C20,网络与信息安全,knowledge,安全规则,1082,C20:K:1070,网络与信息安全 > 9.数据加密技术 > 安全规则,[],
C20:K:1084,C20,网络与信息安全,knowledge,机密性加密系统在信息的传送中提供一个或一系列密钥来把信息通过密码运算译成密文，使信息不会被非预期的人员所读取，只有发送者和接收者应该知晓此信息的内容。,1084,C20:K:1082,网络与信息安全 > 9.数据加密技术 > 安全规则 > 机密性加密系统在信息的传送中提供一个或一系列密钥来把信息通过密码运算译成密文，使信息不会被非预期的人员所读取，只有发送者和接收者应该知晓此信息的内容。,[],
C20:K:1086,C20,网络与信息安全,knowledge,完整性数据在传送过程中不应被破坏，收到的信宿数据与信源数据是一致的。应该选取健壮的密码和加密密钥，以确保入侵者无法攻破密钥或找出一个相同的加密算法，阻止入侵者会改变数据后对其重新加密。有时，数据完整性可以通过适当的方法在信息还未被完全修改时检测到，如：密码散列函数是单向密码，它为明文产生惟一的“指纹”，当明文被拦截和读取，要修改它将改变散列，致使有意向的接收者很容易看出散列之间的差异。,1086,C20:K:1082,网络与信息安全 > 9.数据加密技术 > 安全规则 > 完整性数据在传送过程中不应被破坏，收到的信宿数据与信源数据是一致的。应该选取健壮的密码和加密密钥，以确保入侵者无法攻破密钥或找出一个相同的加密算法，阻止入侵者会改变数据后对其重新加密。有时，数据完整性可以通过适当的方法在信息还未被完全修改时检测到，如：密码散列函数是单向密码，它为明文产生惟一的“指纹”，当明文被拦截和读取，要修改它将改变散列，致使有意向的接收者很容易看出散列之间的差异。,[],
C20:K:1088,C20,网络与信息安全,knowledge,认证性加密系统应该提供数字签名技术来使接收信息用户验证是谁发送的信息，确定信息是否被第三者篡改。只要密钥还未泄露或与别人共享，发送者就不能否认他发送的数据。实际应用中，假如发送者和接收者都使用一个对称密钥，对于整体信息加密或计算机网络上的链路级加密，在两个路由器之间建立一个加密会话，以通过因特网发送加密信息。连接到网络的计算机发送明文给路由器，明文被转换为密文，然后通过因特网发送到另一端的路由器。在整个加密数据形成和传递过程中，加密方网络内部和非加密方的任一节点都能插入信息，并在这一层次分析，但对于接收者这一节点来说你只能判定信息是否来自某个特定的网络，而要确认信息的发送节点，这将使验证机制变得很复杂。,1088,C20:K:1082,网络与信息安全 > 9.数据加密技术 > 安全规则 > 认证性加密系统应该提供数字签名技术来使接收信息用户验证是谁发送的信息，确定信息是否被第三者篡改。只要密钥还未泄露或与别人共享，发送者就不能否认他发送的数据。实际应用中，假如发送者和接收者都使用一个对称密钥，对于整体信息加密或计算机网络上的链路级加密，在两个路由器之间建立一个加密会话，以通过因特网发送加密信息。连接到网络的计算机发送明文给路由器，明文被转换为密文，然后通过因特网发送到另一端的路由器。在整个加密数据形成和传递过程中，加密方网络内部和非加密方的任一节点都能插入信息，并在这一层次分析，但对于接收者这一节点来说你只能判定信息是否来自某个特定的网络，而要确认信息的发送节点，这将使验证机制变得很复杂。,[],
C20:K:1090,C20,网络与信息安全,knowledge,非否定加密系统除了应该验证是谁发送的信息外，还要进一步验证收到的信息是否来自可信的源端，实际上是通过必要的认证确认信息发送者是否可信。现代健壮的验证方法用加密算法来比较一些已知的信息段，如PIN(个人识别号)判断源端是否可信。,1090,C20:K:1082,网络与信息安全 > 9.数据加密技术 > 安全规则 > 非否定加密系统除了应该验证是谁发送的信息外，还要进一步验证收到的信息是否来自可信的源端，实际上是通过必要的认证确认信息发送者是否可信。现代健壮的验证方法用加密算法来比较一些已知的信息段，如PIN(个人识别号)判断源端是否可信。,[],
C20:K:1092,C20,网络与信息安全,knowledge,信息加密方式分类,1092,C20:K:1070,网络与信息安全 > 9.数据加密技术 > 信息加密方式分类,[],
C20:K:1094,C20,网络与信息安全,knowledge,按密钥方式,1094,C20:K:1092,网络与信息安全 > 9.数据加密技术 > 信息加密方式分类 > 按密钥方式,[],
C20:K:1096,C20,网络与信息安全,knowledge,对称式加密收发双方使用相同密钥。加密和解密使用同一密钥。加密算法和解密算法在对称式加密中是相同的，加密和解密使用同一密钥K表示。,1096,C20:K:1094,网络与信息安全 > 9.数据加密技术 > 信息加密方式分类 > 按密钥方式 > 对称式加密收发双方使用相同密钥。加密和解密使用同一密钥。加密算法和解密算法在对称式加密中是相同的，加密和解密使用同一密钥K表示。,[],
C20:K:1098,C20,网络与信息安全,knowledge,"非对称式加密也称公用密钥加密，加密和解密使用不同密钥。它通常有两个密钥，称为“公钥”和“私钥”。它们两个必需配对使用，否则不能打开加密文件。这里的“公钥”是指可以对外公布的，“私钥”则不对外公布，只有持有人知道。加密算法和解密算法在非对称式加密中是不相同的；K1是加密密钥,是公开的，称为公钥，K2是解密密钥，称为私钥，则须保密。",1098,C20:K:1094,"网络与信息安全 > 9.数据加密技术 > 信息加密方式分类 > 按密钥方式 > 非对称式加密也称公用密钥加密，加密和解密使用不同密钥。它通常有两个密钥，称为“公钥”和“私钥”。它们两个必需配对使用，否则不能打开加密文件。这里的“公钥”是指可以对外公布的，“私钥”则不对外公布，只有持有人知道。加密算法和解密算法在非对称式加密中是不相同的；K1是加密密钥,是公开的，称为公钥，K2是解密密钥，称为私钥，则须保密。",[],
C20:K:1100,C20,网络与信息安全,knowledge,按明文形态划分,1100,C20:K:1092,网络与信息安全 > 9.数据加密技术 > 信息加密方式分类 > 按明文形态划分,[],
C20:K:1102,C20,网络与信息安全,knowledge,模拟信息加密用来加密模拟信息。如：动态范围之内，连续变化的语音信号的加密。,1102,C20:K:1100,网络与信息安全 > 9.数据加密技术 > 信息加密方式分类 > 按明文形态划分 > 模拟信息加密用来加密模拟信息。如：动态范围之内，连续变化的语音信号的加密。,[],
C20:K:1104,C20,网络与信息安全,knowledge,数字信息加密用来加密数字信息。如：两个离散电平构成0、1二进制关系的电报信息的加密。,1104,C20:K:1100,网络与信息安全 > 9.数据加密技术 > 信息加密方式分类 > 按明文形态划分 > 数字信息加密用来加密数字信息。如：两个离散电平构成0、1二进制关系的电报信息的加密。,[],
C20:K:1106,C20,网络与信息安全,knowledge,数字签名,1106,C20:K:1070,网络与信息安全 > 9.数据加密技术 > 数字签名,[],
C20:K:1108,C20,网络与信息安全,knowledge,定义数字签名是对原信息附上加密信息的过程，是一种身份认证技术，支持加密系统认证性和非否定；签名者对发布的原信息的内容负责，不可否认。,1108,C20:K:1106,网络与信息安全 > 9.数据加密技术 > 数字签名 > 定义数字签名是对原信息附上加密信息的过程，是一种身份认证技术，支持加密系统认证性和非否定；签名者对发布的原信息的内容负责，不可否认。,[],
C20:K:1110,C20,网络与信息安全,knowledge,"过程发送报文时，发送方用一个哈希函数从报文文本中生成报文摘要,然后用自己的私人密钥对这个摘要进行加密，这个加密后的摘要将作为报文的数字签名和报文一起发送给接收方，接收方首先用与发送方一样的哈希函数从接收到的原始报文中计算出报文摘要，接着再用发送方的公用密钥来对报文附加的数字签名进行解密，如果这两个摘要相同、那么接收方就能确认该数字签名是发送方的。",1110,C20:K:1106,"网络与信息安全 > 9.数据加密技术 > 数字签名 > 过程发送报文时，发送方用一个哈希函数从报文文本中生成报文摘要,然后用自己的私人密钥对这个摘要进行加密，这个加密后的摘要将作为报文的数字签名和报文一起发送给接收方，接收方首先用与发送方一样的哈希函数从接收到的原始报文中计算出报文摘要，接着再用发送方的公用密钥来对报文附加的数字签名进行解密，如果这两个摘要相同、那么接收方就能确认该数字签名是发送方的。",[],
C20:K:1112,C20,网络与信息安全,knowledge,网络数据加密网络信息加密的目的是保护网内的数据、文件、口令和控制信息，保护网上传输的数据。网络加密常用的方式有链路加密和端点加密。,1112,C20:K:1070,网络与信息安全 > 9.数据加密技术 > 网络数据加密网络信息加密的目的是保护网内的数据、文件、口令和控制信息，保护网上传输的数据。网络加密常用的方式有链路加密和端点加密。,[],
C20:K:1114,C20,网络与信息安全,knowledge,链路加密链路加密对链路层数据单元进行加密保护，其目的是保护网络节点之间的链路信息安全。这种加密不但对节点之间之间传输的数据报文加密，还要把路由信息、校验和控制信息包括数据链路层的帧头、位填充和控制序列等都进行加密；当密文传输到某一节点时，全部解密获得链信息和明文，然后全部加密后发送往下一个节点；对于这种加密，加密设备的设计相对复杂，必须理解链路层协议和必要的协议转换。,1114,C20:K:1112,网络与信息安全 > 9.数据加密技术 > 网络数据加密网络信息加密的目的是保护网内的数据、文件、口令和控制信息，保护网上传输的数据。网络加密常用的方式有链路加密和端点加密。 > 链路加密链路加密对链路层数据单元进行加密保护，其目的是保护网络节点之间的链路信息安全。这种加密不但对节点之间之间传输的数据报文加密，还要把路由信息、校验和控制信息包括数据链路层的帧头、位填充和控制序列等都进行加密；当密文传输到某一节点时，全部解密获得链信息和明文，然后全部加密后发送往下一个节点；对于这种加密，加密设备的设计相对复杂，必须理解链路层协议和必要的协议转换。,[],
C20:K:1116,C20,网络与信息安全,knowledge,优点链路加密非常有效，是因为几乎任何有用消息都被加密保护。加密范围包括用户数据、路由信息和协议信息等。因此，攻击者将不知道通信的发送和接受者的身份、不知道信息的内容、甚至不知道信息的长度以及通信持续的时间。而且，系统的安全性将不依赖任何传输管理技术。密钥管理也相对简单，仅仅是线路的两端需要共同的密钥。线路两端可以独立于网络的其他部分更换密钥。,1116,C20:K:1114,网络与信息安全 > 9.数据加密技术 > 网络数据加密网络信息加密的目的是保护网内的数据、文件、口令和控制信息，保护网上传输的数据。网络加密常用的方式有链路加密和端点加密。 > 链路加密链路加密对链路层数据单元进行加密保护，其目的是保护网络节点之间的链路信息安全。这种加密不但对节点之间之间传输的数据报文加密，还要把路由信息、校验和控制信息包括数据链路层的帧头、位填充和控制序列等都进行加密；当密文传输到某一节点时，全部解密获得链信息和明文，然后全部加密后发送往下一个节点；对于这种加密，加密设备的设计相对复杂，必须理解链路层协议和必要的协议转换。 > 优点链路加密非常有效，是因为几乎任何有用消息都被加密保护。加密范围包括用户数据、路由信息和协议信息等。因此，攻击者将不知道通信的发送和接受者的身份、不知道信息的内容、甚至不知道信息的长度以及通信持续的时间。而且，系统的安全性将不依赖任何传输管理技术。密钥管理也相对简单，仅仅是线路的两端需要共同的密钥。线路两端可以独立于网络的其他部分更换密钥。,[],
C20:K:1118,C20,网络与信息安全,knowledge,缺点整个连接中的每段连接都需要加密保护。对于包含不同体系机构子网络的较大型网络，加密设备、策略管理、密钥量等方面的开销都是巨大的。另外，在每个加密节点，都存在加密的空白段：明文信息，这是及其危险的，特别是对于跨越不同安全域的网络。后来，为解决节点中数据是明文的缺点，在节点内增加了加密装置，避免了节点明文，这种加密方式称为节点加密；但和链－链加密一样，同样依靠公共网络节点资源的配合，开销依然很大。,1118,C20:K:1114,网络与信息安全 > 9.数据加密技术 > 网络数据加密网络信息加密的目的是保护网内的数据、文件、口令和控制信息，保护网上传输的数据。网络加密常用的方式有链路加密和端点加密。 > 链路加密链路加密对链路层数据单元进行加密保护，其目的是保护网络节点之间的链路信息安全。这种加密不但对节点之间之间传输的数据报文加密，还要把路由信息、校验和控制信息包括数据链路层的帧头、位填充和控制序列等都进行加密；当密文传输到某一节点时，全部解密获得链信息和明文，然后全部加密后发送往下一个节点；对于这种加密，加密设备的设计相对复杂，必须理解链路层协议和必要的协议转换。 > 缺点整个连接中的每段连接都需要加密保护。对于包含不同体系机构子网络的较大型网络，加密设备、策略管理、密钥量等方面的开销都是巨大的。另外，在每个加密节点，都存在加密的空白段：明文信息，这是及其危险的，特别是对于跨越不同安全域的网络。后来，为解决节点中数据是明文的缺点，在节点内增加了加密装置，避免了节点明文，这种加密方式称为节点加密；但和链－链加密一样，同样依靠公共网络节点资源的配合，开销依然很大。,[],
C20:K:1120,C20,网络与信息安全,knowledge,端点加密端点加密的是对源端用户到目的端用户的数据提供加密保护。既将加密模块置于网络以上的加密方式。端点加密中，数据从加密的端节点，一直到对应的解密节点，数据在整个传输过程中都保持密文形式，从而克服了链路加密出现加密空白段（中间节点明文信息）的问题。由于加密和解密只发生在两个端节点，因此对中间节点是透明的。这样大大减少了安装设备的开销（特别是中间节点设备开销），以及复杂的策略管理和密钥管理所引起的麻烦。由于加密范围往往集中在高层协议数据，还极易为不同流量提供QoS服务，实现按特定流量进行加密和不同强度的加密。从而有利于提高系统的效能，优化系统的性能。端点加密的缺点是：由于通信环境往往比较复杂，要在跨越网络的两个端用户之间成功地完成密钥的建立是需要付出性能代价的。其次，端点加密不能保护数据传输过程中的某些信息，如路由信息、协议信息等，一个训练有素的攻击者可以借助这些信息发动某些流量分析攻击。另外，端点加密设备（模块）的实现十分复杂，要求设备必须理解服务的提供层的协议，并且成功调用这些服务，然后在设备中对对应的数据进行密码处理，并且将处理后的数据传送给上层协议。如果加密设备不能为上层协议提供良好的服务接口，则将对通信的性能产生较大的影响。,1120,C20:K:1112,网络与信息安全 > 9.数据加密技术 > 网络数据加密网络信息加密的目的是保护网内的数据、文件、口令和控制信息，保护网上传输的数据。网络加密常用的方式有链路加密和端点加密。 > 端点加密端点加密的是对源端用户到目的端用户的数据提供加密保护。既将加密模块置于网络以上的加密方式。端点加密中，数据从加密的端节点，一直到对应的解密节点，数据在整个传输过程中都保持密文形式，从而克服了链路加密出现加密空白段（中间节点明文信息）的问题。由于加密和解密只发生在两个端节点，因此对中间节点是透明的。这样大大减少了安装设备的开销（特别是中间节点设备开销），以及复杂的策略管理和密钥管理所引起的麻烦。由于加密范围往往集中在高层协议数据，还极易为不同流量提供QoS服务，实现按特定流量进行加密和不同强度的加密。从而有利于提高系统的效能，优化系统的性能。端点加密的缺点是：由于通信环境往往比较复杂，要在跨越网络的两个端用户之间成功地完成密钥的建立是需要付出性能代价的。其次，端点加密不能保护数据传输过程中的某些信息，如路由信息、协议信息等，一个训练有素的攻击者可以借助这些信息发动某些流量分析攻击。另外，端点加密设备（模块）的实现十分复杂，要求设备必须理解服务的提供层的协议，并且成功调用这些服务，然后在设备中对对应的数据进行密码处理，并且将处理后的数据传送给上层协议。如果加密设备不能为上层协议提供良好的服务接口，则将对通信的性能产生较大的影响。,[],
C20:K:1122,C20,网络与信息安全,knowledge,数据加密算法,1122,C20:K:1070,网络与信息安全 > 9.数据加密技术 > 数据加密算法,[],
C20:K:1125,C20,网络与信息安全,chapter,10.入侵检测系统,1125,C20:K:101,网络与信息安全 > 10.入侵检测系统,[],
C20:K:1127,C20,网络与信息安全,knowledge,入侵检测定义,1127,C20:K:1125,网络与信息安全 > 10.入侵检测系统 > 入侵检测定义,[],
C20:K:1129,C20,网络与信息安全,knowledge,入侵指一系列试图破坏信息资源机密性、完整性和可用性的行为。对信息系统的非授权访问及（或）未经许可在信息系统中进行操作。,1129,C20:K:1127,网络与信息安全 > 10.入侵检测系统 > 入侵检测定义 > 入侵指一系列试图破坏信息资源机密性、完整性和可用性的行为。对信息系统的非授权访问及（或）未经许可在信息系统中进行操作。,[],
C20:K:1131,C20,网络与信息安全,knowledge,入侵检测是通过从计算机网络系统中的若干关键节点收集信息，并分析这些信息，监控网络中是否有违反安全策略的行为或者是否存在入侵行为，是对指向计算和网络资源的恶意行为的识别和响应过程。,1131,C20:K:1127,网络与信息安全 > 10.入侵检测系统 > 入侵检测定义 > 入侵检测是通过从计算机网络系统中的若干关键节点收集信息，并分析这些信息，监控网络中是否有违反安全策略的行为或者是否存在入侵行为，是对指向计算和网络资源的恶意行为的识别和响应过程。,[],
C20:K:1133,C20,网络与信息安全,knowledge,入侵检测系统入侵检测系统通过监视受保护系统的状态和活动，采用异常检测或滥用检测的方式，发现非授权的或恶意的系统及网络行为，为防范入侵行为提供有效的手段，是一个完备的网络安全体系的重要组成部分。入侵检测的软件与硬件的组合，是防火墙的合理补充，是防火墙之后的第二道安全闸门。,1133,C20:K:1127,网络与信息安全 > 10.入侵检测系统 > 入侵检测定义 > 入侵检测系统入侵检测系统通过监视受保护系统的状态和活动，采用异常检测或滥用检测的方式，发现非授权的或恶意的系统及网络行为，为防范入侵行为提供有效的手段，是一个完备的网络安全体系的重要组成部分。入侵检测的软件与硬件的组合，是防火墙的合理补充，是防火墙之后的第二道安全闸门。,[],
C20:K:1135,C20,网络与信息安全,knowledge,入侵检测内容p,1135,C20:K:1127,网络与信息安全 > 10.入侵检测系统 > 入侵检测定义 > 入侵检测内容p,[],
C20:K:1137,C20,网络与信息安全,knowledge,典型的入侵检测系统技术,1137,C20:K:1125,网络与信息安全 > 10.入侵检测系统 > 典型的入侵检测系统技术,[],
C20:K:1139,C20,网络与信息安全,knowledge,入侵检测系统起源与发展审计技术：产生、记录并检查按时间顺序排列的系统事件记录的过程，通常用审计日志的形式记录。,1139,C20:K:1137,网络与信息安全 > 10.入侵检测系统 > 典型的入侵检测系统技术 > 入侵检测系统起源与发展审计技术：产生、记录并检查按时间顺序排列的系统事件记录的过程，通常用审计日志的形式记录。,[],
C20:K:1141,C20,网络与信息安全,knowledge,审计的目标确定和保持系统活动中每个人的责任重建事件评估损失监测系统的问题区提供有效的灾难恢复阻止系统的不正当使用,1141,C20:K:1137,网络与信息安全 > 10.入侵检测系统 > 典型的入侵检测系统技术 > 审计的目标确定和保持系统活动中每个人的责任重建事件评估损失监测系统的问题区提供有效的灾难恢复阻止系统的不正当使用,[],
C20:K:1143,C20,网络与信息安全,knowledge,入侵检测流程,1143,C20:K:1137,网络与信息安全 > 10.入侵检测系统 > 典型的入侵检测系统技术 > 入侵检测流程,[],
C20:K:1145,C20,网络与信息安全,knowledge,信息收集p,1145,C20:K:1143,网络与信息安全 > 10.入侵检测系统 > 典型的入侵检测系统技术 > 入侵检测流程 > 信息收集p,[],
C20:K:1147,C20,网络与信息安全,knowledge,信息分析模式匹配：就是将收集到的信息与已知的网络入侵和系统误用模式数据库进行比较，从而发现违背安全策略的行为。统计分析：首先给系统对象（如用户、文件、目录和设备等）创建一个统计描述，统计正常使用时的一些测量属性（如访问次数、操作失败次数和延时等）。测量属性的平均值将被用来与网络、系统的行为进行比较，任何观察值在正常值范围之外时，就认为有入侵发生。完整性分析，往往用于事后分析：完整性分析主要关注某个文件或对象是否被更改，这经常包括文件和目录的内容及属性，它在发现被更改的、被安装木马的应用程序方面特别有效。,1147,C20:K:1143,网络与信息安全 > 10.入侵检测系统 > 典型的入侵检测系统技术 > 入侵检测流程 > 信息分析模式匹配：就是将收集到的信息与已知的网络入侵和系统误用模式数据库进行比较，从而发现违背安全策略的行为。统计分析：首先给系统对象（如用户、文件、目录和设备等）创建一个统计描述，统计正常使用时的一些测量属性（如访问次数、操作失败次数和延时等）。测量属性的平均值将被用来与网络、系统的行为进行比较，任何观察值在正常值范围之外时，就认为有入侵发生。完整性分析，往往用于事后分析：完整性分析主要关注某个文件或对象是否被更改，这经常包括文件和目录的内容及属性，它在发现被更改的、被安装木马的应用程序方面特别有效。,[],
C20:K:1149,C20,网络与信息安全,knowledge,结果处理p,1149,C20:K:1143,网络与信息安全 > 10.入侵检测系统 > 典型的入侵检测系统技术 > 入侵检测流程 > 结果处理p,[],
C20:K:1151,C20,网络与信息安全,knowledge,入侵检测系统分类,1151,C20:K:1125,网络与信息安全 > 10.入侵检测系统 > 入侵检测系统分类,[],
C20:K:1153,C20,网络与信息安全,knowledge,基于主机的入侵检测系统基于主机的入侵检测系统通常被安装在被保护的主机上，对该主机的网络实时连接以及系统审计日志进行分析和检查，当发现可疑行为和安全违规事件时，系统就会向管理员报警，以便采取措施。这些受保护的主机可以是Web服务器、邮件服务器、DNS服务器等关键主机设备。,1153,C20:K:1151,网络与信息安全 > 10.入侵检测系统 > 入侵检测系统分类 > 基于主机的入侵检测系统基于主机的入侵检测系统通常被安装在被保护的主机上，对该主机的网络实时连接以及系统审计日志进行分析和检查，当发现可疑行为和安全违规事件时，系统就会向管理员报警，以便采取措施。这些受保护的主机可以是Web服务器、邮件服务器、DNS服务器等关键主机设备。,[],
C20:K:1155,C20,网络与信息安全,knowledge,主机的数据源：操作系统事件日志、应用程序日志系统日志、关系数据库、Web服务器。,1155,C20:K:1153,网络与信息安全 > 10.入侵检测系统 > 入侵检测系统分类 > 基于主机的入侵检测系统基于主机的入侵检测系统通常被安装在被保护的主机上，对该主机的网络实时连接以及系统审计日志进行分析和检查，当发现可疑行为和安全违规事件时，系统就会向管理员报警，以便采取措施。这些受保护的主机可以是Web服务器、邮件服务器、DNS服务器等关键主机设备。 > 主机的数据源：操作系统事件日志、应用程序日志系统日志、关系数据库、Web服务器。,[],
C20:K:1157,C20,网络与信息安全,knowledge,检测内容系统调用、端口调用、系统日志、安全审记、应用日志。,1157,C20:K:1153,网络与信息安全 > 10.入侵检测系统 > 入侵检测系统分类 > 基于主机的入侵检测系统基于主机的入侵检测系统通常被安装在被保护的主机上，对该主机的网络实时连接以及系统审计日志进行分析和检查，当发现可疑行为和安全违规事件时，系统就会向管理员报警，以便采取措施。这些受保护的主机可以是Web服务器、邮件服务器、DNS服务器等关键主机设备。 > 检测内容系统调用、端口调用、系统日志、安全审记、应用日志。,[],
C20:K:1159,C20,网络与信息安全,knowledge,"优点检测精度高。HIDS针对用户和系统活动进行检测,更适用于检测内部用户攻击或越权行为。不受加密和交换设备影响。HIDS只关注主机本身发生的事件，并不关心主机之外的网络事件，所以检测性能不受数据加密、隧道和交换设备影响。不受网络流量影响。 HIDS并不采集网络数据包，不会因为网络流量增加而丢失对系统行为的监视，故其检测性能与网络流量无关。",1159,C20:K:1153,"网络与信息安全 > 10.入侵检测系统 > 入侵检测系统分类 > 基于主机的入侵检测系统基于主机的入侵检测系统通常被安装在被保护的主机上，对该主机的网络实时连接以及系统审计日志进行分析和检查，当发现可疑行为和安全违规事件时，系统就会向管理员报警，以便采取措施。这些受保护的主机可以是Web服务器、邮件服务器、DNS服务器等关键主机设备。 > 优点检测精度高。HIDS针对用户和系统活动进行检测,更适用于检测内部用户攻击或越权行为。不受加密和交换设备影响。HIDS只关注主机本身发生的事件，并不关心主机之外的网络事件，所以检测性能不受数据加密、隧道和交换设备影响。不受网络流量影响。 HIDS并不采集网络数据包，不会因为网络流量增加而丢失对系统行为的监视，故其检测性能与网络流量无关。",[],
C20:K:1161,C20,网络与信息安全,knowledge,缺点HIDS安装在需要保护的主机上，必然会占用主机系统资源，额外负载将降低应用系统的效率。HIDS完全依赖操作系统固有的审计机制，所以必须与操作系统紧密集成，导致平台的可移植性差。HIDS本身的健壮性也受到主机操作系统安全性的限制。HIDS只能检测针对本机的攻击，而不能检测基于网络协议的攻击。,1161,C20:K:1153,网络与信息安全 > 10.入侵检测系统 > 入侵检测系统分类 > 基于主机的入侵检测系统基于主机的入侵检测系统通常被安装在被保护的主机上，对该主机的网络实时连接以及系统审计日志进行分析和检查，当发现可疑行为和安全违规事件时，系统就会向管理员报警，以便采取措施。这些受保护的主机可以是Web服务器、邮件服务器、DNS服务器等关键主机设备。 > 缺点HIDS安装在需要保护的主机上，必然会占用主机系统资源，额外负载将降低应用系统的效率。HIDS完全依赖操作系统固有的审计机制，所以必须与操作系统紧密集成，导致平台的可移植性差。HIDS本身的健壮性也受到主机操作系统安全性的限制。HIDS只能检测针对本机的攻击，而不能检测基于网络协议的攻击。,[],
