id,course_id,course_name,source_id,label,source_label,entity_type,emmx_type,parent_id,depth,path,child_count,is_leaf,potential_duplicate_group,compressed_via_source_ids,image_ids
C24:K:758,C24,模拟电子技术,758,判断,,knowledge,SubTopic,C24:K:744,4,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 四种基本组态反馈的引入方式主要有四种 > 判断,2,False,,[],[]
C24:K:760,C24,模拟电子技术,760,电压与电流,,knowledge,SubTopic,C24:K:758,5,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 四种基本组态反馈的引入方式主要有四种 > 判断 > 电压与电流,1,False,,[],[]
C24:K:762,C24,模拟电子技术,762,串联与并联,,knowledge,SubTopic,C24:K:758,5,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 四种基本组态反馈的引入方式主要有四种 > 判断 > 串联与并联,1,False,,[],[]
C24:K:766,C24,模拟电子技术,766,令负反馈放大电路的输出电压为0，若反馈量也随之为0，则说明电路中引入了电压负反馈，若反馈量依然存在，则为电流反馈,,knowledge,SubTopic,C24:K:760,6,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 四种基本组态反馈的引入方式主要有四种 > 判断 > 电压与电流 > 令负反馈放大电路的输出电压为0，若反馈量也随之为0，则说明电路中引入了电压负反馈，若反馈量依然存在，则为电流反馈,0,True,,[],[]
C24:K:768,C24,模拟电子技术,768,若反馈信号为电压量，与输入电压求差而获得净输入量，则为串联反馈；若反馈信号为电流量，与输入电流求差获得净输入电流，则为并联反馈,,knowledge,SubTopic,C24:K:762,6,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 四种基本组态反馈的引入方式主要有四种 > 判断 > 串联与并联 > 若反馈信号为电压量，与输入电压求差而获得净输入量，则为串联反馈；若反馈信号为电流量，与输入电流求差获得净输入电流，则为并联反馈,0,True,,[],[]
C24:K:770,C24,模拟电子技术,770,负反馈对放大电路性能的影响,,knowledge,SubTopic,C24:K:703,3,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响,4,False,,[],[]
C24:K:772,C24,模拟电子技术,772,稳定放大倍数,,knowledge,SubTopic,C24:K:770,4,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 稳定放大倍数,0,True,,[],[]
C24:K:774,C24,模拟电子技术,774,改变输入和输出电阻,,knowledge,SubTopic,C24:K:770,4,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 改变输入和输出电阻,2,False,,[],[]
C24:K:776,C24,模拟电子技术,776,展宽频带,,knowledge,SubTopic,C24:K:770,4,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 展宽频带,0,True,,[],[]
C24:K:778,C24,模拟电子技术,778,减小非线性失真,,knowledge,SubTopic,C24:K:770,4,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 减小非线性失真,0,True,,[],[]
C24:K:786,C24,模拟电子技术,786,对输入电阻的影响,,knowledge,SubTopic,C24:K:774,5,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 改变输入和输出电阻 > 对输入电阻的影响,2,False,,[],[]
C24:K:788,C24,模拟电子技术,788,对输出电阻的影响,,knowledge,SubTopic,C24:K:774,5,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 改变输入和输出电阻 > 对输出电阻的影响,2,False,,[],[]
C24:K:790,C24,模拟电子技术,790,串联负反馈增大输入电阻,,knowledge,SubTopic,C24:K:786,6,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 改变输入和输出电阻 > 对输入电阻的影响 > 串联负反馈增大输入电阻,0,True,,[],[]
C24:K:792,C24,模拟电子技术,792,并联负反馈减小输入电阻,,knowledge,SubTopic,C24:K:786,6,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 改变输入和输出电阻 > 对输入电阻的影响 > 并联负反馈减小输入电阻,0,True,,[],[]
C24:K:794,C24,模拟电子技术,794,电压负反馈减小输出电阻,,knowledge,SubTopic,C24:K:788,6,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 改变输入和输出电阻 > 对输出电阻的影响 > 电压负反馈减小输出电阻,0,True,,[],[]
C24:K:796,C24,模拟电子技术,796,电流负反馈增大输出电阻,,knowledge,SubTopic,C24:K:788,6,模拟电子技术 > 5.放大电路中的反馈在实用放大电路中，几乎都要引入反馈，以改善放大电路某些方面的性能，比如受温度影响 > 负反馈放大电路 > 负反馈对放大电路性能的影响 > 改变输入和输出电阻 > 对输出电阻的影响 > 电流负反馈增大输出电阻,0,True,,[],[]
C24:K:809,C24,模拟电子技术,809,基本运算电路,,knowledge,SubTopic,C24:K:695,2,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路,2,False,,[],[]
C24:K:811,C24,模拟电子技术,811,模拟乘法器,,knowledge,SubTopic,C24:K:695,2,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 模拟乘法器,3,False,,[],[]
C24:K:815,C24,模拟电子技术,815,比例运算电路,,knowledge,SubTopic,C24:K:1534,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 比例运算电路,3,False,,[],[]
C24:K:817,C24,模拟电子技术,817,加减运算电路,,knowledge,SubTopic,C24:K:1534,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 加减运算电路,2,False,,[],[]
C24:K:819,C24,模拟电子技术,819,积分运算电路和微分运算电路,,knowledge,SubTopic,C24:K:1534,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 积分运算电路和微分运算电路,2,False,,[],[]
C24:K:821,C24,模拟电子技术,821,反相比例运算电路,,knowledge,SubTopic,C24:K:815,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 比例运算电路 > 反相比例运算电路,1,False,,[],[]
C24:K:823,C24,模拟电子技术,823,同相比例运算电路,,knowledge,SubTopic,C24:K:815,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 比例运算电路 > 同相比例运算电路,1,False,,[],[]
C24:K:825,C24,模拟电子技术,825,电压跟随器,,knowledge,SubTopic,C24:K:815,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 比例运算电路 > 电压跟随器,1,False,,[],[]
C24:K:827,C24,模拟电子技术,827,在同相比例运算电路中，若将输出电压全部反馈到输入端，就构成了电压跟随器,,knowledge,SubTopic,C24:K:825,6,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 比例运算电路 > 电压跟随器 > 在同相比例运算电路中，若将输出电压全部反馈到输入端，就构成了电压跟随器,0,True,,[],[]
C24:K:831,C24,模拟电子技术,831,求和运算电路,,knowledge,SubTopic,C24:K:817,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 加减运算电路 > 求和运算电路,2,False,,[],[]
C24:K:833,C24,模拟电子技术,833,加减运算电路,,knowledge,SubTopic,C24:K:817,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 加减运算电路 > 加减运算电路,1,False,,[],[]
C24:K:835,C24,模拟电子技术,835,反相求和运算电路,,knowledge,SubTopic,C24:K:831,6,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 加减运算电路 > 求和运算电路 > 反相求和运算电路,1,False,,[],[]
C24:K:837,C24,模拟电子技术,837,同相求和运算电路,,knowledge,SubTopic,C24:K:831,6,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 加减运算电路 > 求和运算电路 > 同相求和运算电路,1,False,,[],[]
C24:K:841,C24,模拟电子技术,841,积分运算电路,,knowledge,SubTopic,C24:K:819,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 积分运算电路和微分运算电路 > 积分运算电路,1,False,,[],[]
C24:K:843,C24,模拟电子技术,843,微分运算电路,,knowledge,SubTopic,C24:K:819,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 积分运算电路和微分运算电路 > 微分运算电路,3,False,,[],[]
C24:K:845,C24,模拟电子技术,845,基本微分运算电路,,knowledge,SubTopic,C24:K:843,6,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 积分运算电路和微分运算电路 > 微分运算电路 > 基本微分运算电路,1,False,,[],[]
C24:K:847,C24,模拟电子技术,847,实用微分运算电路,,knowledge,SubTopic,C24:K:843,6,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 积分运算电路和微分运算电路 > 微分运算电路 > 实用微分运算电路,1,False,,[],[]
C24:K:849,C24,模拟电子技术,849,逆函数型微分运算电路,,knowledge,SubTopic,C24:K:843,6,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 积分运算电路和微分运算电路 > 微分运算电路 > 逆函数型微分运算电路,1,False,,[],[]
C24:K:851,C24,模拟电子技术,851,对数运算电路和指数运算电路,,knowledge,SubTopic,C24:K:1534,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 对数运算电路和指数运算电路,2,False,,[],[]
C24:K:853,C24,模拟电子技术,853,对数运算电路,,knowledge,SubTopic,C24:K:851,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 对数运算电路和指数运算电路 > 对数运算电路,3,False,,[],[]
C24:K:855,C24,模拟电子技术,855,指数运算电路,,knowledge,SubTopic,C24:K:851,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 对数运算电路和指数运算电路 > 指数运算电路,1,False,,[],[]
C24:K:857,C24,模拟电子技术,857,采用二极管的对数运算电路,,knowledge,SubTopic,C24:K:853,6,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 对数运算电路和指数运算电路 > 对数运算电路 > 采用二极管的对数运算电路,0,True,,[],[]
C24:K:859,C24,模拟电子技术,859,利用晶体管的对数运算电路,,knowledge,SubTopic,C24:K:853,6,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 对数运算电路和指数运算电路 > 对数运算电路 > 利用晶体管的对数运算电路,0,True,,[],[]
C24:K:861,C24,模拟电子技术,861,集成对数运算电路,,knowledge,SubTopic,C24:K:853,6,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 对数运算电路和指数运算电路 > 对数运算电路 > 集成对数运算电路,0,True,,[],[]
C24:K:863,C24,模拟电子技术,863,乘法运算电路与除法运算电路,,knowledge,SubTopic,C24:K:1534,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 基本运算电路 > 种类 > 乘法运算电路与除法运算电路,1,False,,[],[]
C24:K:865,C24,模拟电子技术,865,模拟乘法器是实现两个模拟量相乘的非线性电子器件，有两个输入端、一个输出端，输入输出均对地而言，输入的两个模拟信号是互不相关的物理量，输出电压是它们的乘积,,knowledge,SubTopic,C24:K:811,3,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 模拟乘法器 > 模拟乘法器是实现两个模拟量相乘的非线性电子器件，有两个输入端、一个输出端，输入输出均对地而言，输入的两个模拟信号是互不相关的物理量，输出电压是它们的乘积,0,True,,[],[]
C24:K:869,C24,模拟电子技术,869,变跨导型模拟乘法器,,knowledge,SubTopic,C24:K:811,3,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 模拟乘法器 > 变跨导型模拟乘法器,1,False,,[],[]
C24:K:871,C24,模拟电子技术,871,应用,,knowledge,SubTopic,C24:K:811,3,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 模拟乘法器 > 应用,3,False,,[],[]
C24:K:873,C24,模拟电子技术,873,利用一路输入电压控制差分放大电路差分管的发射极电路，使之跨导做相应编号，从而达到与另一路输入电压相乘的目的输出端电流的变化值与输入端电压的变化值之间的比值。,,knowledge,SubTopic,C24:K:869,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 模拟乘法器 > 变跨导型模拟乘法器 > 利用一路输入电压控制差分放大电路差分管的发射极电路，使之跨导做相应编号，从而达到与另一路输入电压相乘的目的输出端电流的变化值与输入端电压的变化值之间的比值。,0,True,,[],[]
C24:K:875,C24,模拟电子技术,875,乘方运算电路,,knowledge,SubTopic,C24:K:871,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 模拟乘法器 > 应用 > 乘方运算电路,0,True,,[],[]
C24:K:877,C24,模拟电子技术,877,除法运算电路,,knowledge,SubTopic,C24:K:871,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 模拟乘法器 > 应用 > 除法运算电路,0,True,,[],[]
C24:K:879,C24,模拟电子技术,879,开方运算电路,,knowledge,SubTopic,C24:K:871,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 模拟乘法器 > 应用 > 开方运算电路,0,True,,[],[]
C24:K:885,C24,模拟电子技术,885,滤波电路,,knowledge,SubTopic,C24:K:695,2,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路,2,False,,[],[]
C24:K:893,C24,模拟电子技术,893,对于信号的频率具有选择性的电路称为滤波电路,,knowledge,SubTopic,C24:K:885,3,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 对于信号的频率具有选择性的电路称为滤波电路,0,True,,[],[]
C24:K:897,C24,模拟电子技术,897,分类,,knowledge,SubTopic,C24:K:885,3,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类,2,False,,[],[]
C24:K:901,C24,模拟电子技术,901,低通滤波器,,knowledge,SubTopic,C24:K:911,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类 > 按工作频带 > 低通滤波器,1,False,,[],[]
C24:K:903,C24,模拟电子技术,903,高通滤波器,,knowledge,SubTopic,C24:K:911,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类 > 按工作频带 > 高通滤波器,1,False,,[],[]
C24:K:905,C24,模拟电子技术,905,带通滤波器,,knowledge,SubTopic,C24:K:911,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类 > 按工作频带 > 带通滤波器,1,False,,[],[]
C24:K:907,C24,模拟电子技术,907,带阻滤波器,,knowledge,SubTopic,C24:K:911,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类 > 按工作频带 > 带阻滤波器,1,False,,[],[]
C24:K:909,C24,模拟电子技术,909,全通滤波器,,knowledge,SubTopic,C24:K:911,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类 > 按工作频带 > 全通滤波器,1,False,,[],[]
C24:K:911,C24,模拟电子技术,911,按工作频带,,knowledge,SubTopic,C24:K:897,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类 > 按工作频带,5,False,,[],[]
C24:K:914,C24,模拟电子技术,914,按元件种类,,knowledge,SubTopic,C24:K:897,4,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类 > 按元件种类,2,False,,[],[]
C24:K:916,C24,模拟电子技术,916,无源滤波电路,,knowledge,SubTopic,C24:K:914,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类 > 按元件种类 > 无源滤波电路,0,True,,[],[]
C24:K:918,C24,模拟电子技术,918,有源滤波电路,,knowledge,SubTopic,C24:K:914,5,模拟电子技术 > 6.信号的运算和处理集成运放的基本应用之一就是能构成各种运算电路 > 滤波电路 > 分类 > 按元件种类 > 有源滤波电路,0,True,,[],[]
C24:K:932,C24,模拟电子技术,932,非正弦波发生电路,,knowledge,SubTopic,C24:K:697,2,模拟电子技术 > 7.波形的发生和信号的转换 > 非正弦波发生电路,5,False,,[],[]
C24:K:934,C24,模拟电子技术,934,正弦波振荡电路,,knowledge,SubTopic,C24:K:697,2,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路,3,False,,[],[]
C24:K:936,C24,模拟电子技术,936,电压比较器,,knowledge,SubTopic,C24:K:697,2,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器,4,False,,[],[]
C24:K:978,C24,模拟电子技术,978,9.直流电源,,chapter,MainTopic,C24:K:101,1,模拟电子技术 > 9.直流电源,4,False,,[],[]
C24:K:980,C24,模拟电子技术,980,概述,,knowledge,SubTopic,C24:K:934,3,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 概述,3,False,,[],[]
C24:K:982,C24,模拟电子技术,982,分类,,knowledge,SubTopic,C24:K:934,3,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类,3,False,,[],[]
C24:K:986,C24,模拟电子技术,986,产生正弦波振荡的条件,,knowledge,SubTopic,C24:K:980,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 概述 > 产生正弦波振荡的条件,2,False,,[],[]
C24:K:988,C24,模拟电子技术,988,平衡条件,,knowledge,SubTopic,C24:K:980,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 概述 > 平衡条件,2,False,,[],[]
C24:K:990,C24,模拟电子技术,990,引入正反馈以满足振荡条件,,knowledge,SubTopic,C24:K:986,5,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 概述 > 产生正弦波振荡的条件 > 引入正反馈以满足振荡条件,0,True,,[],[]
C24:K:992,C24,模拟电子技术,992,外加选频网络使振荡频率人为可控,,knowledge,SubTopic,C24:K:986,5,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 概述 > 产生正弦波振荡的条件 > 外加选频网络使振荡频率人为可控,0,True,,[],[]
C24:K:994,C24,模拟电子技术,994,幅值平衡条件,,knowledge,SubTopic,C24:K:988,5,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 概述 > 平衡条件 > 幅值平衡条件,0,True,,[],[]
C24:K:996,C24,模拟电子技术,996,相位平衡条件,,knowledge,SubTopic,C24:K:988,5,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 概述 > 平衡条件 > 相位平衡条件,0,True,,[],[]
C24:K:998,C24,模拟电子技术,998,组成,,knowledge,SubTopic,C24:K:934,3,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 组成,4,False,,[],[]
C24:K:1000,C24,模拟电子技术,1000,放大电路,,knowledge,SubTopic,C24:K:998,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 组成 > 放大电路,1,False,,[],[]
C24:K:1002,C24,模拟电子技术,1002,选频网络,,knowledge,SubTopic,C24:K:998,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 组成 > 选频网络,1,False,,[],[]
C24:K:1004,C24,模拟电子技术,1004,正反馈网络,,knowledge,SubTopic,C24:K:998,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 组成 > 正反馈网络,1,False,,[],[]
C24:K:1006,C24,模拟电子技术,1006,稳幅环节,,knowledge,SubTopic,C24:K:998,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 组成 > 稳幅环节,1,False,,[],[]
C24:K:1008,C24,模拟电子技术,1008,RC正弦波振荡电路,,knowledge,SubTopic,C24:K:982,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > RC正弦波振荡电路,2,False,,[],[]
C24:K:1010,C24,模拟电子技术,1010,LC正弦波振荡电路,,knowledge,SubTopic,C24:K:982,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > LC正弦波振荡电路,3,False,,[],[]
C24:K:1012,C24,模拟电子技术,1012,RC串并联选频网络,,knowledge,SubTopic,C24:K:1008,5,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > RC正弦波振荡电路 > RC串并联选频网络,1,False,,[],[]
C24:K:1014,C24,模拟电子技术,1014,RC桥式正弦波振荡电路,,knowledge,SubTopic,C24:K:1008,5,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > RC正弦波振荡电路 > RC桥式正弦波振荡电路,1,False,,[],[]
C24:K:1016,C24,模拟电子技术,1016,为RC串并联电路匹配一个电压放大倍数大于3的电压串联负反馈电路,,knowledge,SubTopic,C24:K:1014,6,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > RC正弦波振荡电路 > RC桥式正弦波振荡电路 > 为RC串并联电路匹配一个电压放大倍数大于3的电压串联负反馈电路,0,True,,[],[]
C24:K:1018,C24,模拟电子技术,1018,变压器反馈式振荡电路,,knowledge,SubTopic,C24:K:1010,5,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > LC正弦波振荡电路 > 变压器反馈式振荡电路,0,True,,[],[]
C24:K:1020,C24,模拟电子技术,1020,电感反馈式振荡电路,,knowledge,SubTopic,C24:K:1010,5,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > LC正弦波振荡电路 > 电感反馈式振荡电路,0,True,,[],[]
C24:K:1022,C24,模拟电子技术,1022,电容反馈式振荡电路,,knowledge,SubTopic,C24:K:1010,5,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > LC正弦波振荡电路 > 电容反馈式振荡电路,0,True,,[],[]
C24:K:1024,C24,模拟电子技术,1024,石英晶体正弦波振荡电路,,knowledge,SubTopic,C24:K:982,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > 石英晶体正弦波振荡电路,0,True,,[],[]
C24:K:1026,C24,模拟电子技术,1026,正弦波振荡电路是在没有外加输入信号的情况下，依靠电路自激振荡而产生正弦波输出电压的电路自激震荡是指不外加激励信号而自行产生的恒稳和持续的振荡。,,knowledge,SubTopic,C24:K:980,4,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 概述 > 正弦波振荡电路是在没有外加输入信号的情况下，依靠电路自激振荡而产生正弦波输出电压的电路自激震荡是指不外加激励信号而自行产生的恒稳和持续的振荡。,0,True,,[],[]
C24:K:1028,C24,模拟电子技术,1028,概述,,knowledge,SubTopic,C24:K:936,3,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器 > 概述,2,False,,[],[]
C24:K:1030,C24,模拟电子技术,1030,单限比较器,,knowledge,SubTopic,C24:K:936,3,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器 > 单限比较器,2,False,,[],[]
C24:K:1032,C24,模拟电子技术,1032,滞回比较器,,knowledge,SubTopic,C24:K:936,3,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器 > 滞回比较器,2,False,,[],[]
C24:K:1034,C24,模拟电子技术,1034,电压比较器是对输入信号进行鉴幅与比较的电路，是组成非正弦波发生电路的基本单元电路，当输入电压超过一定阈值时，输出电压会产生跃变,,knowledge,SubTopic,C24:K:1028,4,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器 > 概述 > 电压比较器是对输入信号进行鉴幅与比较的电路，是组成非正弦波发生电路的基本单元电路，当输入电压超过一定阈值时，输出电压会产生跃变,0,True,,[],[]
C24:K:1036,C24,模拟电子技术,1036,种类,,knowledge,SubTopic,C24:K:1028,4,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器 > 概述 > 种类,3,False,,[],[]
C24:K:1040,C24,模拟电子技术,1040,控制输入电压与输出电压相位相同,,knowledge,SubTopic,C24:K:1012,6,模拟电子技术 > 7.波形的发生和信号的转换 > 正弦波振荡电路 > 分类 > RC正弦波振荡电路 > RC串并联选频网络 > 控制输入电压与输出电压相位相同,0,True,,[],[]
C24:K:1042,C24,模拟电子技术,1042,单限比较器,,knowledge,SubTopic,C24:K:1036,5,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器 > 概述 > 种类 > 单限比较器,0,True,,[],[]
C24:K:1044,C24,模拟电子技术,1044,滞回比较器,,knowledge,SubTopic,C24:K:1036,5,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器 > 概述 > 种类 > 滞回比较器,0,True,,[],[]
C24:K:1046,C24,模拟电子技术,1046,窗口比较器,,knowledge,SubTopic,C24:K:1036,5,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器 > 概述 > 种类 > 窗口比较器,0,True,,[],[]
C24:K:1048,C24,模拟电子技术,1048,电路中只有一个阈值电压，输入电压在阈值电压附近的任何微小变化都将引起输出电压的跃变,,knowledge,SubTopic,C24:K:1030,4,模拟电子技术 > 7.波形的发生和信号的转换 > 电压比较器 > 单限比较器 > 电路中只有一个阈值电压，输入电压在阈值电压附近的任何微小变化都将引起输出电压的跃变,0,True,,[],[]
