edge_id,head,head_name,relation_type,tail,tail_name,reason,source,confidence,source_section,book_page,evidence_text
CO_E_0538,CO_PRB_003,缺页,BELONGS_TO_TOPIC,CO_TOP_019,虚拟存储器,该知识点属于该主题。,王道2027计组，虚拟存储器，教材p130（PDF页141）,0.95,虚拟存储器,130,“缺页”归入主题“虚拟存储器”。依据：该知识点属于该主题。
CO_E_0539,CO_PRB_003,缺页,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“缺页”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0540,CO_TOP_003,第3章 存储系统,CONTAINS,CO_PRB_003,缺页,该章覆盖该知识点。,王道2027计组，虚拟存储器，教材p130（PDF页141）,0.9,虚拟存储器,130,“第3章 存储系统”在知识结构上包含“缺页”。依据：该章覆盖该知识点。
CO_E_0541,CO_TOP_019,虚拟存储器,CONTAINS,CO_ALG_004,页面置换算法,该主题包含该知识点。,王道2027计组，虚拟存储器，教材p130-147（PDF页141起）,0.95,虚拟存储器,130,“虚拟存储器”在知识结构上包含“页面置换算法”。依据：该主题包含该知识点。
CO_E_0542,CO_ALG_004,页面置换算法,BELONGS_TO_TOPIC,CO_TOP_019,虚拟存储器,该知识点属于该主题。,王道2027计组，虚拟存储器，教材p130（PDF页141）,0.95,虚拟存储器,130,“页面置换算法”归入主题“虚拟存储器”。依据：该知识点属于该主题。
CO_E_0543,CO_ALG_004,页面置换算法,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“页面置换算法”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0544,CO_TOP_003,第3章 存储系统,CONTAINS,CO_ALG_004,页面置换算法,该章覆盖该知识点。,王道2027计组，虚拟存储器，教材p130-147（PDF页141起）,0.9,虚拟存储器,130,“第3章 存储系统”在知识结构上包含“页面置换算法”。依据：该章覆盖该知识点。
CO_E_0545,CO_TOP_019,虚拟存储器,CONTAINS,CO_MEC_012,段式虚拟存储器,该主题包含该知识点。,王道2027计组，虚拟存储器，教材p131（PDF页142）,0.95,虚拟存储器,131,“虚拟存储器”在知识结构上包含“段式虚拟存储器”。依据：该主题包含该知识点。
CO_E_0546,CO_MEC_012,段式虚拟存储器,BELONGS_TO_TOPIC,CO_TOP_019,虚拟存储器,该知识点属于该主题。,王道2027计组，虚拟存储器，教材p130（PDF页141）,0.95,虚拟存储器,130,“段式虚拟存储器”归入主题“虚拟存储器”。依据：该知识点属于该主题。
CO_E_0547,CO_MEC_012,段式虚拟存储器,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“段式虚拟存储器”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0548,CO_TOP_003,第3章 存储系统,CONTAINS,CO_MEC_012,段式虚拟存储器,该章覆盖该知识点。,王道2027计组，虚拟存储器，教材p131（PDF页142）,0.9,虚拟存储器,131,“第3章 存储系统”在知识结构上包含“段式虚拟存储器”。依据：该章覆盖该知识点。
CO_E_0549,CO_TOP_019,虚拟存储器,CONTAINS,CO_MEC_013,段页式虚拟存储器,该主题包含该知识点。,王道2027计组，虚拟存储器，教材p134（PDF页145）,0.95,虚拟存储器,134,“虚拟存储器”在知识结构上包含“段页式虚拟存储器”。依据：该主题包含该知识点。
CO_E_0550,CO_MEC_013,段页式虚拟存储器,BELONGS_TO_TOPIC,CO_TOP_019,虚拟存储器,该知识点属于该主题。,王道2027计组，虚拟存储器，教材p130（PDF页141）,0.95,虚拟存储器,130,“段页式虚拟存储器”归入主题“虚拟存储器”。依据：该知识点属于该主题。
CO_E_0551,CO_MEC_013,段页式虚拟存储器,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“段页式虚拟存储器”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0552,CO_TOP_003,第3章 存储系统,CONTAINS,CO_MEC_013,段页式虚拟存储器,该章覆盖该知识点。,王道2027计组，虚拟存储器，教材p134（PDF页145）,0.9,虚拟存储器,134,“第3章 存储系统”在知识结构上包含“段页式虚拟存储器”。依据：该章覆盖该知识点。
CO_E_0553,CO_TOP_020,指令系统,CONTAINS,CO_TOP_020,指令系统,该主题包含该知识点。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“指令系统”在知识结构上包含“指令系统”。依据：该主题包含该知识点。
CO_E_0554,CO_TOP_020,指令系统,BELONGS_TO_TOPIC,CO_TOP_020,指令系统,该知识点属于该主题。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“指令系统”归入主题“指令系统”。依据：该知识点属于该主题。
CO_E_0555,CO_TOP_020,指令系统,CONTAINS,CO_CON_035,指令格式,该主题包含该知识点。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“指令系统”在知识结构上包含“指令格式”。依据：该主题包含该知识点。
CO_E_0556,CO_CON_035,指令格式,BELONGS_TO_TOPIC,CO_TOP_020,指令系统,该知识点属于该主题。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“指令格式”归入主题“指令系统”。依据：该知识点属于该主题。
CO_E_0557,CO_CON_035,指令格式,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“指令格式”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0558,CO_TOP_004,第4章 指令系统,CONTAINS,CO_CON_035,指令格式,该章覆盖该知识点。,王道2027计组，指令系统，教材p148（PDF页159）,0.9,指令系统,148,“第4章 指令系统”在知识结构上包含“指令格式”。依据：该章覆盖该知识点。
CO_E_0559,CO_TOP_020,指令系统,CONTAINS,CO_CON_036,操作码,该主题包含该知识点。,王道2027计组，指令系统，教材p149（PDF页160）,0.95,指令系统,149,“指令系统”在知识结构上包含“操作码”。依据：该主题包含该知识点。
CO_E_0560,CO_CON_036,操作码,BELONGS_TO_TOPIC,CO_TOP_020,指令系统,该知识点属于该主题。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“操作码”归入主题“指令系统”。依据：该知识点属于该主题。
CO_E_0561,CO_CON_036,操作码,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“操作码”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0562,CO_TOP_004,第4章 指令系统,CONTAINS,CO_CON_036,操作码,该章覆盖该知识点。,王道2027计组，指令系统，教材p149（PDF页160）,0.9,指令系统,149,“第4章 指令系统”在知识结构上包含“操作码”。依据：该章覆盖该知识点。
CO_E_0563,CO_TOP_020,指令系统,CONTAINS,CO_CON_037,地址码,该主题包含该知识点。,王道2027计组，指令系统，教材p149（PDF页160）,0.95,指令系统,149,“指令系统”在知识结构上包含“地址码”。依据：该主题包含该知识点。
CO_E_0564,CO_CON_037,地址码,BELONGS_TO_TOPIC,CO_TOP_020,指令系统,该知识点属于该主题。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“地址码”归入主题“指令系统”。依据：该知识点属于该主题。
CO_E_0565,CO_CON_037,地址码,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“地址码”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0566,CO_TOP_004,第4章 指令系统,CONTAINS,CO_CON_037,地址码,该章覆盖该知识点。,王道2027计组，指令系统，教材p149（PDF页160）,0.9,指令系统,149,“第4章 指令系统”在知识结构上包含“地址码”。依据：该章覆盖该知识点。
CO_E_0567,CO_TOP_020,指令系统,CONTAINS,CO_CON_038,定长操作码,该主题包含该知识点。,王道2027计组，指令系统，教材p150（PDF页161）,0.95,指令系统,150,“指令系统”在知识结构上包含“定长操作码”。依据：该主题包含该知识点。
CO_E_0568,CO_CON_038,定长操作码,BELONGS_TO_TOPIC,CO_TOP_020,指令系统,该知识点属于该主题。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“定长操作码”归入主题“指令系统”。依据：该知识点属于该主题。
CO_E_0569,CO_CON_038,定长操作码,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“定长操作码”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0570,CO_TOP_004,第4章 指令系统,CONTAINS,CO_CON_038,定长操作码,该章覆盖该知识点。,王道2027计组，指令系统，教材p150（PDF页161）,0.9,指令系统,150,“第4章 指令系统”在知识结构上包含“定长操作码”。依据：该章覆盖该知识点。
CO_E_0571,CO_TOP_020,指令系统,CONTAINS,CO_MEC_014,扩展操作码,该主题包含该知识点。,王道2027计组，指令系统，教材p150（PDF页161）,0.95,指令系统,150,“指令系统”在知识结构上包含“扩展操作码”。依据：该主题包含该知识点。
CO_E_0572,CO_MEC_014,扩展操作码,BELONGS_TO_TOPIC,CO_TOP_020,指令系统,该知识点属于该主题。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“扩展操作码”归入主题“指令系统”。依据：该知识点属于该主题。
CO_E_0573,CO_MEC_014,扩展操作码,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“扩展操作码”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0574,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_014,扩展操作码,该章覆盖该知识点。,王道2027计组，指令系统，教材p150（PDF页161）,0.9,指令系统,150,“第4章 指令系统”在知识结构上包含“扩展操作码”。依据：该章覆盖该知识点。
CO_E_0575,CO_TOP_020,指令系统,CONTAINS,CO_CON_039,数据传送指令,该主题包含该知识点。,王道2027计组，指令系统，教材p151（PDF页162）,0.95,指令系统,151,“指令系统”在知识结构上包含“数据传送指令”。依据：该主题包含该知识点。
CO_E_0576,CO_CON_039,数据传送指令,BELONGS_TO_TOPIC,CO_TOP_020,指令系统,该知识点属于该主题。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“数据传送指令”归入主题“指令系统”。依据：该知识点属于该主题。
CO_E_0577,CO_CON_039,数据传送指令,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“数据传送指令”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0578,CO_TOP_004,第4章 指令系统,CONTAINS,CO_CON_039,数据传送指令,该章覆盖该知识点。,王道2027计组，指令系统，教材p151（PDF页162）,0.9,指令系统,151,“第4章 指令系统”在知识结构上包含“数据传送指令”。依据：该章覆盖该知识点。
CO_E_0579,CO_TOP_020,指令系统,CONTAINS,CO_CON_040,算术逻辑指令,该主题包含该知识点。,王道2027计组，指令系统，教材p148-155（PDF页159起）,0.95,指令系统,148,“指令系统”在知识结构上包含“算术逻辑指令”。依据：该主题包含该知识点。
CO_E_0580,CO_CON_040,算术逻辑指令,BELONGS_TO_TOPIC,CO_TOP_020,指令系统,该知识点属于该主题。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“算术逻辑指令”归入主题“指令系统”。依据：该知识点属于该主题。
CO_E_0581,CO_CON_040,算术逻辑指令,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“算术逻辑指令”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0582,CO_TOP_004,第4章 指令系统,CONTAINS,CO_CON_040,算术逻辑指令,该章覆盖该知识点。,王道2027计组，指令系统，教材p148-155（PDF页159起）,0.9,指令系统,148,“第4章 指令系统”在知识结构上包含“算术逻辑指令”。依据：该章覆盖该知识点。
CO_E_0583,CO_TOP_020,指令系统,CONTAINS,CO_CON_041,控制转移指令,该主题包含该知识点。,王道2027计组，指令系统，教材p148-155（PDF页159起）,0.95,指令系统,148,“指令系统”在知识结构上包含“控制转移指令”。依据：该主题包含该知识点。
CO_E_0584,CO_CON_041,控制转移指令,BELONGS_TO_TOPIC,CO_TOP_020,指令系统,该知识点属于该主题。,王道2027计组，指令系统，教材p148（PDF页159）,0.95,指令系统,148,“控制转移指令”归入主题“指令系统”。依据：该知识点属于该主题。
CO_E_0585,CO_CON_041,控制转移指令,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“控制转移指令”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0586,CO_TOP_004,第4章 指令系统,CONTAINS,CO_CON_041,控制转移指令,该章覆盖该知识点。,王道2027计组，指令系统，教材p148-155（PDF页159起）,0.9,指令系统,148,“第4章 指令系统”在知识结构上包含“控制转移指令”。依据：该章覆盖该知识点。
CO_E_0587,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_015,指令寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“寻址方式”在知识结构上包含“指令寻址”。依据：该主题包含该知识点。
CO_E_0588,CO_MEC_015,指令寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“指令寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0589,CO_MEC_015,指令寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“指令寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0590,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_015,指令寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p156（PDF页167）,0.9,寻址方式,156,“第4章 指令系统”在知识结构上包含“指令寻址”。依据：该章覆盖该知识点。
CO_E_0591,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_016,数据寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“寻址方式”在知识结构上包含“数据寻址”。依据：该主题包含该知识点。
CO_E_0592,CO_MEC_016,数据寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“数据寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0593,CO_MEC_016,数据寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“数据寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0594,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_016,数据寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p156（PDF页167）,0.9,寻址方式,156,“第4章 指令系统”在知识结构上包含“数据寻址”。依据：该章覆盖该知识点。
CO_E_0595,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_017,立即寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.95,寻址方式,157,“寻址方式”在知识结构上包含“立即寻址”。依据：该主题包含该知识点。
CO_E_0596,CO_MEC_017,立即寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“立即寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0597,CO_MEC_017,立即寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“立即寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0598,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_017,立即寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.9,寻址方式,157,“第4章 指令系统”在知识结构上包含“立即寻址”。依据：该章覆盖该知识点。
CO_E_0599,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_018,直接寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.95,寻址方式,157,“寻址方式”在知识结构上包含“直接寻址”。依据：该主题包含该知识点。
CO_E_0600,CO_MEC_018,直接寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“直接寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0601,CO_MEC_018,直接寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“直接寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0602,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_018,直接寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.9,寻址方式,157,“第4章 指令系统”在知识结构上包含“直接寻址”。依据：该章覆盖该知识点。
CO_E_0603,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_019,间接寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.95,寻址方式,157,“寻址方式”在知识结构上包含“间接寻址”。依据：该主题包含该知识点。
CO_E_0604,CO_MEC_019,间接寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“间接寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0605,CO_MEC_019,间接寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“间接寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0606,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_019,间接寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.9,寻址方式,157,“第4章 指令系统”在知识结构上包含“间接寻址”。依据：该章覆盖该知识点。
CO_E_0607,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_020,寄存器寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.95,寻址方式,157,“寻址方式”在知识结构上包含“寄存器寻址”。依据：该主题包含该知识点。
CO_E_0608,CO_MEC_020,寄存器寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“寄存器寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0609,CO_MEC_020,寄存器寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“寄存器寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0610,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_020,寄存器寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.9,寻址方式,157,“第4章 指令系统”在知识结构上包含“寄存器寻址”。依据：该章覆盖该知识点。
CO_E_0611,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_021,寄存器间接寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.95,寻址方式,157,“寻址方式”在知识结构上包含“寄存器间接寻址”。依据：该主题包含该知识点。
CO_E_0612,CO_MEC_021,寄存器间接寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“寄存器间接寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0613,CO_MEC_021,寄存器间接寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“寄存器间接寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0614,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_021,寄存器间接寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p157（PDF页168）,0.9,寻址方式,157,“第4章 指令系统”在知识结构上包含“寄存器间接寻址”。依据：该章覆盖该知识点。
CO_E_0615,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_022,基址寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p159（PDF页170）,0.95,寻址方式,159,“寻址方式”在知识结构上包含“基址寻址”。依据：该主题包含该知识点。
CO_E_0616,CO_MEC_022,基址寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“基址寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0617,CO_MEC_022,基址寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“基址寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0618,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_022,基址寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p159（PDF页170）,0.9,寻址方式,159,“第4章 指令系统”在知识结构上包含“基址寻址”。依据：该章覆盖该知识点。
CO_E_0619,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_023,变址寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p159（PDF页170）,0.95,寻址方式,159,“寻址方式”在知识结构上包含“变址寻址”。依据：该主题包含该知识点。
CO_E_0620,CO_MEC_023,变址寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“变址寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0621,CO_MEC_023,变址寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“变址寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0622,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_023,变址寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p159（PDF页170）,0.9,寻址方式,159,“第4章 指令系统”在知识结构上包含“变址寻址”。依据：该章覆盖该知识点。
CO_E_0623,CO_TOP_021,寻址方式,CONTAINS,CO_MEC_024,相对寻址,该主题包含该知识点。,王道2027计组，寻址方式，教材p158（PDF页169）,0.95,寻址方式,158,“寻址方式”在知识结构上包含“相对寻址”。依据：该主题包含该知识点。
CO_E_0624,CO_MEC_024,相对寻址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“相对寻址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0625,CO_MEC_024,相对寻址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“相对寻址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0626,CO_TOP_004,第4章 指令系统,CONTAINS,CO_MEC_024,相对寻址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p158（PDF页169）,0.9,寻址方式,158,“第4章 指令系统”在知识结构上包含“相对寻址”。依据：该章覆盖该知识点。
CO_E_0627,CO_TOP_021,寻址方式,CONTAINS,CO_CON_042,有效地址,该主题包含该知识点。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“寻址方式”在知识结构上包含“有效地址”。依据：该主题包含该知识点。
CO_E_0628,CO_CON_042,有效地址,BELONGS_TO_TOPIC,CO_TOP_021,寻址方式,该知识点属于该主题。,王道2027计组，寻址方式，教材p156（PDF页167）,0.95,寻址方式,156,“有效地址”归入主题“寻址方式”。依据：该知识点属于该主题。
CO_E_0629,CO_CON_042,有效地址,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“有效地址”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0630,CO_TOP_004,第4章 指令系统,CONTAINS,CO_CON_042,有效地址,该章覆盖该知识点。,王道2027计组，寻址方式，教材p156（PDF页167）,0.9,寻址方式,156,“第4章 指令系统”在知识结构上包含“有效地址”。依据：该章覆盖该知识点。
CO_E_0631,CO_TOP_022,程序的机器级代码表示,CONTAINS,CO_SYN_001,汇编指令,该主题包含该知识点。,王道2027计组，程序的机器级代码表示，教材p171（PDF页182）,0.95,程序的机器级代码表示,171,“程序的机器级代码表示”在知识结构上包含“汇编指令”。依据：该主题包含该知识点。
CO_E_0632,CO_SYN_001,汇编指令,BELONGS_TO_TOPIC,CO_TOP_022,程序的机器级代码表示,该知识点属于该主题。,王道2027计组，程序的机器级代码表示，教材p171（PDF页182）,0.95,程序的机器级代码表示,171,“汇编指令”归入主题“程序的机器级代码表示”。依据：该知识点属于该主题。
CO_E_0633,CO_SYN_001,汇编指令,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“汇编指令”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0634,CO_TOP_004,第4章 指令系统,CONTAINS,CO_SYN_001,汇编指令,该章覆盖该知识点。,王道2027计组，程序的机器级代码表示，教材p171（PDF页182）,0.9,程序的机器级代码表示,171,“第4章 指令系统”在知识结构上包含“汇编指令”。依据：该章覆盖该知识点。
CO_E_0635,CO_TOP_022,程序的机器级代码表示,CONTAINS,CO_SYN_002,选择语句机器级表示,该主题包含该知识点。,王道2027计组，程序的机器级代码表示，教材p171-189（PDF页182起）,0.95,程序的机器级代码表示,171,“程序的机器级代码表示”在知识结构上包含“选择语句机器级表示”。依据：该主题包含该知识点。
CO_E_0636,CO_SYN_002,选择语句机器级表示,BELONGS_TO_TOPIC,CO_TOP_022,程序的机器级代码表示,该知识点属于该主题。,王道2027计组，程序的机器级代码表示，教材p171（PDF页182）,0.95,程序的机器级代码表示,171,“选择语句机器级表示”归入主题“程序的机器级代码表示”。依据：该知识点属于该主题。
CO_E_0637,CO_SYN_002,选择语句机器级表示,BELONGS_TO_COURSE,CO_CRS_001,计算机组成原理,该知识点属于计算机组成原理。,王道2027计组，内容简介，PDF页2,0.95,内容简介,2,“选择语句机器级表示”属于课程“计算机组成原理”。依据：该知识点属于计算机组成原理。
CO_E_0638,CO_TOP_004,第4章 指令系统,CONTAINS,CO_SYN_002,选择语句机器级表示,该章覆盖该知识点。,王道2027计组，程序的机器级代码表示，教材p171-189（PDF页182起）,0.9,程序的机器级代码表示,171,“第4章 指令系统”在知识结构上包含“选择语句机器级表示”。依据：该章覆盖该知识点。
