node_id,name,entity_type,course,topic,definition,alias,difficulty,importance,source,source_section,book_page,evidence_text
CN_TOP_132,无分类编址CIDR,Concept,计算机网络,第4章 网络层,用网络前缀长度替代固定分类边界，实现灵活地址分配和路由聚合。,"CIDR, 无类域间路由",5,4,王道2027计网，无分类编址CIDR，教材p142（PDF页153）,无分类编址CIDR,142,教材在“无分类编址CIDR”中出现或讲解“无分类编址CIDR”；本节点概括为：用网络前缀长度替代固定分类边界，实现灵活地址分配和路由聚合。
CN_TOP_133,路由聚合,Mechanism,计算机网络,第4章 网络层,把多个连续网络前缀合并为较短前缀，减少路由表规模。,,4,5,王道2027计网，路由聚合，教材p143（PDF页154）,路由聚合,143,教材在“路由聚合”中出现或讲解“路由聚合”；本节点概括为：把多个连续网络前缀合并为较短前缀，减少路由表规模。
CN_TOP_134,子网划分的应用举例,Example,计算机网络,第4章 网络层,通过子网划分的应用举例说明相关知识点的典型使用场景或计算方法。,,3,4,王道2027计网，子网划分的应用举例，教材p143（PDF页154）,子网划分的应用举例,143,教材在“子网划分的应用举例”中出现或讲解“子网划分的应用举例”；本节点概括为：通过子网划分的应用举例说明相关知识点的典型使用场景或计算方法。
CN_TOP_135,网络地址转换NAT,DataStructure,计算机网络,第4章 网络层,在私有地址与公网地址之间进行转换，使多个内部主机共享公网地址访问互联网。,"NAT, Network Address Translation",4,4,王道2027计网，网络地址转换NAT，教材p144（PDF页155）,网络地址转换NAT,144,教材在“网络地址转换NAT”中出现或讲解“网络地址转换NAT”；本节点概括为：在私有地址与公网地址之间进行转换，使多个内部主机共享公网地址访问互联网。
CN_TOP_136,网络层转发分组的过程,DataStructure,计算机网络,第4章 网络层,路由器依据目的IP地址查找转发表，选择下一跳并转发分组。,,5,5,王道2027计网，网络层转发分组的过程，教材p146（PDF页157）,网络层转发分组的过程,146,教材在“网络层转发分组的过程”中出现或讲解“网络层转发分组的过程”；本节点概括为：路由器依据目的IP地址查找转发表，选择下一跳并转发分组。
CN_TOP_137,地址解析协议（ARP）,Protocol,计算机网络,第4章 网络层,在同一链路中根据IP地址查询对应的硬件地址。,"ARP, Address Resolution Protocol",4,4,王道2027计网，地址解析协议（ARP），教材p147（PDF页158）,地址解析协议（ARP）,147,教材在“地址解析协议（ARP）”中出现或讲解“地址解析协议（ARP）”；本节点概括为：在同一链路中根据IP地址查询对应的硬件地址。
CN_TOP_138,IP地址与硬件地址,DataStructure,计算机网络,第4章 网络层,描述IP地址与硬件地址的数据组织方式、字段含义或标识作用。,,3,4,王道2027计网，IP地址与硬件地址，教材p147（PDF页158）,IP地址与硬件地址,147,教材在“IP地址与硬件地址”中出现或讲解“IP地址与硬件地址”；本节点概括为：描述IP地址与硬件地址的数据组织方式、字段含义或标识作用。
CN_TOP_139,地址解析协议,DataStructure,计算机网络,第4章 网络层,规定地址解析协议相关通信实体之间的报文格式、交互过程和处理规则。,,3,4,王道2027计网，地址解析协议，教材p147（PDF页158）,地址解析协议,147,教材在“地址解析协议”中出现或讲解“地址解析协议”；本节点概括为：规定地址解析协议相关通信实体之间的报文格式、交互过程和处理规则。
CN_TOP_140,动态主机配置协议DHCP,Protocol,计算机网络,第4章 网络层,为主机自动分配IP地址、子网掩码、默认网关和DNS服务器等网络配置。,"DHCP, Dynamic Host Configuration Protocol",4,4,王道2027计网，动态主机配置协议DHCP，教材p149（PDF页160）,动态主机配置协议DHCP,149,教材在“动态主机配置协议DHCP”中出现或讲解“动态主机配置协议DHCP”；本节点概括为：为主机自动分配IP地址、子网掩码、默认网关和DNS服务器等网络配置。
CN_TOP_141,网际控制报文协议ICMP,Protocol,计算机网络,第4章 网络层,用于在IP层报告差错和传递控制信息，常见应用包括ping和traceroute。,"ICMP, Internet Control Message Protocol",4,4,王道2027计网，网际控制报文协议ICMP，教材p150（PDF页161）,网际控制报文协议ICMP,150,教材在“网际控制报文协议ICMP”中出现或讲解“网际控制报文协议ICMP”；本节点概括为：用于在IP层报告差错和传递控制信息，常见应用包括ping和traceroute。
CN_TOP_142,IPv6,Topic,计算机网络,第4章 网络层,互联网协议第6版，使用128位地址并改进首部结构和扩展机制。,Internet Protocol version 6,4,5,王道2027计网，IPv6，教材p181（PDF页192）,IPv6,181,教材在“IPv6”中出现或讲解“IPv6”；本节点概括为：互联网协议第6版，使用128位地址并改进首部结构和扩展机制。
CN_TOP_143,IPv6的特点,Protocol,计算机网络,第4章 网络层,概括IPv6地址空间大、首部简化、扩展首部和自动配置等特点。,,4,5,王道2027计网，IPv6的特点，教材p181（PDF页192）,IPv6的特点,181,教材在“IPv6的特点”中出现或讲解“IPv6的特点”；本节点概括为：概括IPv6地址空间大、首部简化、扩展首部和自动配置等特点。
CN_TOP_144,IPv6数据报的基本首部,DataStructure,计算机网络,第4章 网络层,描述IPv6数据报的基本首部的数据组织方式、字段含义或标识作用。,,4,5,王道2027计网，IPv6数据报的基本首部，教材p182（PDF页193）,IPv6数据报的基本首部,182,教材在“IPv6数据报的基本首部”中出现或讲解“IPv6数据报的基本首部”；本节点概括为：描述IPv6数据报的基本首部的数据组织方式、字段含义或标识作用。
CN_TOP_145,IPv6地址,DataStructure,计算机网络,第4章 网络层,描述IPv6地址的数据组织方式、字段含义或标识作用。,,4,5,王道2027计网，IPv6地址，教材p183（PDF页194）,IPv6地址,183,教材在“IPv6地址”中出现或讲解“IPv6地址”；本节点概括为：描述IPv6地址的数据组织方式、字段含义或标识作用。
CN_TOP_146,从IPv4向IPv6过渡,Protocol,计算机网络,第4章 网络层,属于“IPv6”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,4,5,王道2027计网，从IPv4向IPv6过渡，教材p184（PDF页195）,从IPv4向IPv6过渡,184,教材在“从IPv4向IPv6过渡”中出现或讲解“从IPv4向IPv6过渡”；本节点概括为：属于“IPv6”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_147,路由算法与路由协议,Topic,计算机网络,第4章 网络层,规定路由算法与路由协议相关通信实体之间的报文格式、交互过程和处理规则。,,5,5,王道2027计网，路由算法与路由协议，教材p186（PDF页197）,路由算法与路由协议,186,教材在“路由算法与路由协议”中出现或讲解“路由算法与路由协议”；本节点概括为：规定路由算法与路由协议相关通信实体之间的报文格式、交互过程和处理规则。
CN_TOP_148,路由算法,Algorithm,计算机网络,第4章 网络层,根据网络拓扑和代价计算从源到目的的合适路径。,,5,5,王道2027计网，路由算法，教材p186（PDF页197）,路由算法,186,教材在“路由算法”中出现或讲解“路由算法”；本节点概括为：根据网络拓扑和代价计算从源到目的的合适路径。
CN_TOP_149,静态路由与动态路由,Concept,计算机网络,第4章 网络层,属于“路由算法”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,4,5,王道2027计网，静态路由与动态路由，教材p186（PDF页197）,静态路由与动态路由,186,教材在“静态路由与动态路由”中出现或讲解“静态路由与动态路由”；本节点概括为：属于“路由算法”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_150,距离-向量算法,Algorithm,计算机网络,第4章 网络层,用于解决距离-向量算法相关路径选择、资源分配或控制决策问题。,,3,4,王道2027计网，距离-向量算法，教材p186（PDF页197）,距离-向量算法,186,教材在“距离-向量算法”中出现或讲解“距离-向量算法”；本节点概括为：用于解决距离-向量算法相关路径选择、资源分配或控制决策问题。
CN_TOP_151,链路状态算法,Algorithm,计算机网络,第4章 网络层,用于解决链路状态算法相关路径选择、资源分配或控制决策问题。,,3,4,王道2027计网，链路状态算法，教材p187（PDF页198）,链路状态算法,187,教材在“链路状态算法”中出现或讲解“链路状态算法”；本节点概括为：用于解决链路状态算法相关路径选择、资源分配或控制决策问题。
CN_TOP_152,分层次的路由选择协议,Protocol,计算机网络,第4章 网络层,规定分层次的路由选择协议相关通信实体之间的报文格式、交互过程和处理规则。,,4,5,王道2027计网，分层次的路由选择协议，教材p188（PDF页199）,分层次的路由选择协议,188,教材在“分层次的路由选择协议”中出现或讲解“分层次的路由选择协议”；本节点概括为：规定分层次的路由选择协议相关通信实体之间的报文格式、交互过程和处理规则。
CN_TOP_153,内部网关协议（Interior Gateway Protocol，IGP）,Protocol,计算机网络,第4章 网络层,规定内部网关协议（Interior Gateway Protocol，IGP）相关通信实体之间的报文格式、交互过程和处理规则。,,3,4,王道2027计网，内部网关协议（Interior Gateway Protocol，IGP），教材p188（PDF页199）,内部网关协议（Interior Gateway Protocol，IGP）,188,教材在“内部网关协议（Interior Gateway Protocol，IGP）”中出现或讲解“内部网关协议（Interior Gateway Protocol，IGP）”；本节点概括为：规定内部网关协议（Interior Gateway Protocol，IGP）相关通信实体之间的报文格式、交互过程和处理规则。
CN_TOP_154,外部网关协议（External Gateway Protocol，EGP）,Protocol,计算机网络,第4章 网络层,规定外部网关协议（External Gateway Protocol，EGP）相关通信实体之间的报文格式、交互过程和处理规则。,,3,4,王道2027计网，外部网关协议（External Gateway Protocol，EGP），教材p188（PDF页199）,外部网关协议（External Gateway Protocol，EGP）,188,教材在“外部网关协议（External Gateway Protocol，EGP）”中出现或讲解“外部网关协议（External Gateway Protocol，EGP）”；本节点概括为：规定外部网关协议（External Gateway Protocol，EGP）相关通信实体之间的报文格式、交互过程和处理规则。
CN_TOP_155,路由信息协议,Protocol,计算机网络,第4章 网络层,RIP是基于距离向量的内部网关协议，以跳数作为度量。,"RIP, Routing Information Protocol",4,5,王道2027计网，路由信息协议，教材p188（PDF页199）,路由信息协议,188,教材在“路由信息协议”中出现或讲解“路由信息协议”；本节点概括为：RIP是基于距离向量的内部网关协议，以跳数作为度量。
CN_TOP_156,RIP的规定,Protocol,计算机网络,第4章 网络层,属于“路由信息协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,3,4,王道2027计网，RIP的规定，教材p188（PDF页199）,RIP的规定,188,教材在“RIP的规定”中出现或讲解“RIP的规定”；本节点概括为：属于“路由信息协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_157,RIP的特点,Protocol,计算机网络,第4章 网络层,概括RIP的特点的主要性质、优势、限制和适用条件。,,2,4,王道2027计网，RIP的特点，教材p189（PDF页200）,RIP的特点,189,教材在“RIP的特点”中出现或讲解“RIP的特点”；本节点概括为：概括RIP的特点的主要性质、优势、限制和适用条件。
CN_TOP_158,RIP的基本工作原理,Protocol,计算机网络,第4章 网络层,属于“路由信息协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,3,4,王道2027计网，RIP的基本工作原理，教材p189（PDF页200）,RIP的基本工作原理,189,教材在“RIP的基本工作原理”中出现或讲解“RIP的基本工作原理”；本节点概括为：属于“路由信息协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_159,RIP的优缺点,Protocol,计算机网络,第4章 网络层,属于“路由信息协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,3,4,王道2027计网，RIP的优缺点，教材p190（PDF页201）,RIP的优缺点,190,教材在“RIP的优缺点”中出现或讲解“RIP的优缺点”；本节点概括为：属于“路由信息协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_160,开放最短路径优先协议,Protocol,计算机网络,第4章 网络层,OSPF是基于链路状态的内部网关协议，使用最短路径算法计算路由。,"OSPF, Open Shortest Path First",5,4,王道2027计网，开放最短路径优先协议，教材p191（PDF页202）,开放最短路径优先协议,191,教材在“开放最短路径优先协议”中出现或讲解“开放最短路径优先协议”；本节点概括为：OSPF是基于链路状态的内部网关协议，使用最短路径算法计算路由。
CN_TOP_161,开放最短路径优先（OSPF）的基本特点,Protocol,计算机网络,第4章 网络层,概括开放最短路径优先（OSPF）的基本特点的主要性质、优势、限制和适用条件。,,2,4,王道2027计网，开放最短路径优先（OSPF）的基本特点，教材p191（PDF页202）,开放最短路径优先（OSPF）的基本特点,191,教材在“开放最短路径优先（OSPF）的基本特点”中出现或讲解“开放最短路径优先（OSPF）的基本特点”；本节点概括为：概括开放最短路径优先（OSPF）的基本特点的主要性质、优势、限制和适用条件。
CN_TOP_162,OSPF的五种分组类型,DataStructure,计算机网络,第4章 网络层,描述OSPF的五种分组类型的数据组织方式、字段含义或标识作用。,,3,4,王道2027计网，OSPF的五种分组类型，教材p192（PDF页203）,OSPF的五种分组类型,192,教材在“OSPF的五种分组类型”中出现或讲解“OSPF的五种分组类型”；本节点概括为：描述OSPF的五种分组类型的数据组织方式、字段含义或标识作用。
CN_TOP_163,OSPF的基本工作原理,Protocol,计算机网络,第4章 网络层,属于“开放最短路径优先协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,3,4,王道2027计网，OSPF的基本工作原理，教材p192（PDF页203）,OSPF的基本工作原理,192,教材在“OSPF的基本工作原理”中出现或讲解“OSPF的基本工作原理”；本节点概括为：属于“开放最短路径优先协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_164,边界网关协议,Protocol,计算机网络,第4章 网络层,BGP是自治系统之间使用的外部网关协议，用于跨域路由选择。,"BGP, Border Gateway Protocol",5,4,王道2027计网，边界网关协议，教材p193（PDF页204）,边界网关协议,193,教材在“边界网关协议”中出现或讲解“边界网关协议”；本节点概括为：BGP是自治系统之间使用的外部网关协议，用于跨域路由选择。
CN_TOP_165,BGP的基本特点,Protocol,计算机网络,第4章 网络层,概括BGP的基本特点的主要性质、优势、限制和适用条件。,,2,4,王道2027计网，BGP的基本特点，教材p193（PDF页204）,BGP的基本特点,193,教材在“BGP的基本特点”中出现或讲解“BGP的基本特点”；本节点概括为：概括BGP的基本特点的主要性质、优势、限制和适用条件。
CN_TOP_166,BGP路由,Protocol,计算机网络,第4章 网络层,属于“边界网关协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,4,5,王道2027计网，BGP路由，教材p193（PDF页204）,BGP路由,193,教材在“BGP路由”中出现或讲解“BGP路由”；本节点概括为：属于“边界网关协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_167,BGP路由选择,Protocol,计算机网络,第4章 网络层,属于“边界网关协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,4,5,王道2027计网，BGP路由选择，教材p194（PDF页205）,BGP路由选择,194,教材在“BGP路由选择”中出现或讲解“BGP路由选择”；本节点概括为：属于“边界网关协议”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_168,BGP的四种报文,DataStructure,计算机网络,第4章 网络层,描述BGP的四种报文的数据组织方式、字段含义或标识作用。,,3,4,王道2027计网，BGP的四种报文，教材p196（PDF页207）,BGP的四种报文,196,教材在“BGP的四种报文”中出现或讲解“BGP的四种报文”；本节点概括为：描述BGP的四种报文的数据组织方式、字段含义或标识作用。
CN_TOP_169,IP多播,Topic,计算机网络,第4章 网络层,把数据发送给一组接收者的通信方式，减少一对多传输中的重复发送。,,3,4,王道2027计网，IP多播，教材p208（PDF页219）,IP多播,208,教材在“IP多播”中出现或讲解“IP多播”；本节点概括为：把数据发送给一组接收者的通信方式，减少一对多传输中的重复发送。
CN_TOP_170,多播的概念,Concept,计算机网络,第4章 网络层,梳理多播的概念涉及的基础术语、组成对象和相互关系。,,2,4,王道2027计网，多播的概念，教材p208（PDF页219）,多播的概念,208,教材在“多播的概念”中出现或讲解“多播的概念”；本节点概括为：梳理多播的概念涉及的基础术语、组成对象和相互关系。
CN_TOP_171,IP多播地址,DataStructure,计算机网络,第4章 网络层,描述IP多播地址的数据组织方式、字段含义或标识作用。,,3,4,王道2027计网，IP多播地址，教材p209（PDF页220）,IP多播地址,209,教材在“IP多播地址”中出现或讲解“IP多播地址”；本节点概括为：描述IP多播地址的数据组织方式、字段含义或标识作用。
CN_TOP_172,在局域网上进行硬件多播,Concept,计算机网络,第4章 网络层,属于“IP多播”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,3,4,王道2027计网，在局域网上进行硬件多播，教材p209（PDF页220）,在局域网上进行硬件多播,209,教材在“在局域网上进行硬件多播”中出现或讲解“在局域网上进行硬件多播”；本节点概括为：属于“IP多播”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_173,IGMP与多播路由协议,Protocol,计算机网络,第4章 网络层,规定IGMP与多播路由协议相关通信实体之间的报文格式、交互过程和处理规则。,"IGMP, Internet Group Management Protocol",4,5,王道2027计网，IGMP与多播路由协议，教材p210（PDF页221）,IGMP与多播路由协议,210,教材在“IGMP与多播路由协议”中出现或讲解“IGMP与多播路由协议”；本节点概括为：规定IGMP与多播路由协议相关通信实体之间的报文格式、交互过程和处理规则。
CN_TOP_174,移动IP,Topic,计算机网络,第4章 网络层,支持移动主机在改变接入网络时仍保持原有IP通信标识。,,3,4,王道2027计网，移动IP，教材p212（PDF页223）,移动IP,212,教材在“移动IP”中出现或讲解“移动IP”；本节点概括为：支持移动主机在改变接入网络时仍保持原有IP通信标识。
CN_TOP_175,移动IP的概念,Concept,计算机网络,第4章 网络层,梳理移动IP的概念涉及的基础术语、组成对象和相互关系。,,2,4,王道2027计网，移动IP的概念，教材p212（PDF页223）,移动IP的概念,212,教材在“移动IP的概念”中出现或讲解“移动IP的概念”；本节点概括为：梳理移动IP的概念涉及的基础术语、组成对象和相互关系。
CN_TOP_176,移动IP通信过程,Mechanism,计算机网络,第4章 网络层,属于“移动IP”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,3,4,王道2027计网，移动IP通信过程，教材p212（PDF页223）,移动IP通信过程,212,教材在“移动IP通信过程”中出现或讲解“移动IP通信过程”；本节点概括为：属于“移动IP”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_177,网络层设备,Topic,计算机网络,第4章 网络层,说明网络层设备的工作层次、组成结构和转发/连接功能。,,3,5,王道2027计网，网络层设备，教材p214（PDF页225）,网络层设备,214,教材在“网络层设备”中出现或讲解“网络层设备”；本节点概括为：说明网络层设备的工作层次、组成结构和转发/连接功能。
CN_TOP_178,冲突域和广播域,Problem,计算机网络,第4章 网络层,属于“网络层设备”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,3,4,王道2027计网，冲突域和广播域，教材p214（PDF页225）,冲突域和广播域,214,教材在“冲突域和广播域”中出现或讲解“冲突域和广播域”；本节点概括为：属于“网络层设备”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_179,冲突域,Problem,计算机网络,第4章 网络层,属于“冲突域和广播域”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,3,4,王道2027计网，冲突域，教材p214（PDF页225）,冲突域,214,教材在“冲突域”中出现或讲解“冲突域”；本节点概括为：属于“冲突域和广播域”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_180,广播域,Concept,计算机网络,第4章 网络层,属于“冲突域和广播域”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。,,3,4,王道2027计网，广播域，教材p214（PDF页225）,广播域,214,教材在“广播域”中出现或讲解“广播域”；本节点概括为：属于“冲突域和广播域”下的核心知识点，用于理解第4章 网络层中的相关原理和考点。
CN_TOP_181,路由器的组成和功能,ComputingObject,计算机网络,第4章 网络层,路由器工作在网络层，由路由选择和分组转发两大功能组成。,,4,5,王道2027计网，路由器的组成和功能，教材p214（PDF页225）,路由器的组成和功能,214,教材在“路由器的组成和功能”中出现或讲解“路由器的组成和功能”；本节点概括为：路由器工作在网络层，由路由选择和分组转发两大功能组成。
CN_TOP_182,路由表与分组转发,DataStructure,计算机网络,第4章 网络层,路由表/转发表记录目的网络、下一跳和接口，指导路由器转发分组。,,4,5,王道2027计网，路由表与分组转发，教材p215（PDF页226）,路由表与分组转发,215,教材在“路由表与分组转发”中出现或讲解“路由表与分组转发”；本节点概括为：路由表/转发表记录目的网络、下一跳和接口，指导路由器转发分组。
CN_TOP_183,第5章 传输层,Topic,计算机网络,第5章 传输层,研究端到端进程通信，包括端口、UDP、TCP、可靠传输、流量控制和拥塞控制。,,3,5,王道2027计网，第5章 传输层，教材p224（PDF页235）,第5章 传输层,224,教材在“第5章 传输层”中出现或讲解“第5章 传输层”；本节点概括为：研究端到端进程通信，包括端口、UDP、TCP、可靠传输、流量控制和拥塞控制。
CN_TOP_184,传输层提供的服务,Topic,计算机网络,第5章 传输层,为应用进程之间通信提供端到端数据传输、复用/分用、可靠性和流量控制等服务。,,3,5,王道2027计网，传输层提供的服务，教材p224（PDF页235）,传输层提供的服务,224,教材在“传输层提供的服务”中出现或讲解“传输层提供的服务”；本节点概括为：为应用进程之间通信提供端到端数据传输、复用/分用、可靠性和流量控制等服务。
CN_TOP_185,传输层的功能,Concept,计算机网络,第5章 传输层,说明传输层的功能在网络体系结构中的职责、作用和提供的服务。,,2,5,王道2027计网，传输层的功能，教材p224（PDF页235）,传输层的功能,224,教材在“传输层的功能”中出现或讲解“传输层的功能”；本节点概括为：说明传输层的功能在网络体系结构中的职责、作用和提供的服务。
CN_TOP_186,应用进程之间的逻辑通信,Application,计算机网络,第5章 传输层,通过应用进程之间的逻辑通信说明相关知识点的典型使用场景或计算方法。,,3,4,王道2027计网，应用进程之间的逻辑通信，教材p224（PDF页235）,应用进程之间的逻辑通信,224,教材在“应用进程之间的逻辑通信”中出现或讲解“应用进程之间的逻辑通信”；本节点概括为：通过应用进程之间的逻辑通信说明相关知识点的典型使用场景或计算方法。
CN_TOP_187,复用和分用,Mechanism,计算机网络,第5章 传输层,说明复用和分用的基本原理、处理流程和适用场景。,,3,4,王道2027计网，复用和分用，教材p225（PDF页236）,复用和分用,225,教材在“复用和分用”中出现或讲解“复用和分用”；本节点概括为：说明复用和分用的基本原理、处理流程和适用场景。
CN_TOP_188,差错检测,Problem,计算机网络,第5章 传输层,属于“传输层的功能”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。,,3,4,王道2027计网，差错检测，教材p225（PDF页236）,差错检测,225,教材在“差错检测”中出现或讲解“差错检测”；本节点概括为：属于“传输层的功能”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。
CN_TOP_189,提供面向连接和无连接的传输服务,Concept,计算机网络,第5章 传输层,说明提供面向连接和无连接的传输服务的基本原理、处理流程和适用场景。,,3,4,王道2027计网，提供面向连接和无连接的传输服务，教材p225（PDF页236）,提供面向连接和无连接的传输服务,225,教材在“提供面向连接和无连接的传输服务”中出现或讲解“提供面向连接和无连接的传输服务”；本节点概括为：说明提供面向连接和无连接的传输服务的基本原理、处理流程和适用场景。
CN_TOP_190,传输层的寻址与端口,Concept,计算机网络,第5章 传输层,通过端口号标识主机上的应用进程，实现传输层复用和分用。,"端口号, port",3,5,王道2027计网，传输层的寻址与端口，教材p225（PDF页236）,传输层的寻址与端口,225,教材在“传输层的寻址与端口”中出现或讲解“传输层的寻址与端口”；本节点概括为：通过端口号标识主机上的应用进程，实现传输层复用和分用。
CN_TOP_191,端口的作用,Concept,计算机网络,第5章 传输层,属于“传输层的寻址与端口”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。,,3,4,王道2027计网，端口的作用，教材p225（PDF页236）,端口的作用,225,教材在“端口的作用”中出现或讲解“端口的作用”；本节点概括为：属于“传输层的寻址与端口”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。
CN_TOP_192,端口号,Concept,计算机网络,第5章 传输层,属于“传输层的寻址与端口”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。,,3,4,王道2027计网，端口号，教材p226（PDF页237）,端口号,226,教材在“端口号”中出现或讲解“端口号”；本节点概括为：属于“传输层的寻址与端口”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。
CN_TOP_193,套接字,Concept,计算机网络,第5章 传输层,属于“传输层的寻址与端口”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。,,3,4,王道2027计网，套接字，教材p226（PDF页237）,套接字,226,教材在“套接字”中出现或讲解“套接字”；本节点概括为：属于“传输层的寻址与端口”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。
CN_TOP_194,无连接服务与面向连接服务,Concept,计算机网络,第5章 传输层,说明无连接服务与面向连接服务的基本原理、处理流程和适用场景。,,3,4,王道2027计网，无连接服务与面向连接服务，教材p226（PDF页237）,无连接服务与面向连接服务,226,教材在“无连接服务与面向连接服务”中出现或讲解“无连接服务与面向连接服务”；本节点概括为：说明无连接服务与面向连接服务的基本原理、处理流程和适用场景。
CN_TOP_195,UDP,Topic,计算机网络,第5章 传输层,用户数据报协议，提供无连接、尽最大努力交付的传输层服务。,"User Datagram Protocol, 用户数据报协议",3,5,王道2027计网，UDP，教材p229（PDF页240）,UDP,229,教材在“UDP”中出现或讲解“UDP”；本节点概括为：用户数据报协议，提供无连接、尽最大努力交付的传输层服务。
CN_TOP_196,UDP数据报,DataStructure,计算机网络,第5章 传输层,UDP在传输层传输的数据单元，首部简单、开销小。,,3,5,王道2027计网，UDP数据报，教材p229（PDF页240）,UDP数据报,229,教材在“UDP数据报”中出现或讲解“UDP数据报”；本节点概括为：UDP在传输层传输的数据单元，首部简单、开销小。
CN_TOP_197,UDP概述,Protocol,计算机网络,第5章 传输层,从整体上介绍UDP概述的基本对象、作用、结构和常见考点。,,3,5,王道2027计网，UDP概述，教材p229（PDF页240）,UDP概述,229,教材在“UDP概述”中出现或讲解“UDP概述”；本节点概括为：从整体上介绍UDP概述的基本对象、作用、结构和常见考点。
CN_TOP_198,UDP的首部格式,DataStructure,计算机网络,第5章 传输层,描述UDP的首部格式的数据组织方式、字段含义或标识作用。,,3,5,王道2027计网，UDP的首部格式，教材p229（PDF页240）,UDP的首部格式,229,教材在“UDP的首部格式”中出现或讲解“UDP的首部格式”；本节点概括为：描述UDP的首部格式的数据组织方式、字段含义或标识作用。
CN_TOP_199,UDP检验,Protocol,计算机网络,第5章 传输层,属于“UDP”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。,,3,5,王道2027计网，UDP检验，教材p230（PDF页241）,UDP检验,230,教材在“UDP检验”中出现或讲解“UDP检验”；本节点概括为：属于“UDP”下的核心知识点，用于理解第5章 传输层中的相关原理和考点。
CN_TOP_200,TCP,Topic,计算机网络,第5章 传输层,传输控制协议，提供面向连接、可靠、有序、字节流的端到端传输服务。,"Transmission Control Protocol, 传输控制协议",4,5,王道2027计网，TCP，教材p236（PDF页247）,TCP,236,教材在“TCP”中出现或讲解“TCP”；本节点概括为：传输控制协议，提供面向连接、可靠、有序、字节流的端到端传输服务。
CN_TOP_201,TCP的特点,Protocol,计算机网络,第5章 传输层,概括TCP的特点的主要性质、优势、限制和适用条件。,,4,5,王道2027计网，TCP的特点，教材p236（PDF页247）,TCP的特点,236,教材在“TCP的特点”中出现或讲解“TCP的特点”；本节点概括为：概括TCP的特点的主要性质、优势、限制和适用条件。
CN_TOP_202,TCP报文段,DataStructure,计算机网络,第5章 传输层,TCP在传输层传输的数据单元，首部含序号、确认号、窗口等控制字段。,,4,5,王道2027计网，TCP报文段，教材p236（PDF页247）,TCP报文段,236,教材在“TCP报文段”中出现或讲解“TCP报文段”；本节点概括为：TCP在传输层传输的数据单元，首部含序号、确认号、窗口等控制字段。
CN_TOP_203,TCP连接管理,Protocol,计算机网络,第5章 传输层,通过连接建立与释放过程维护TCP端到端连接状态。,,4,5,王道2027计网，TCP连接管理，教材p238（PDF页249）,TCP连接管理,238,教材在“TCP连接管理”中出现或讲解“TCP连接管理”；本节点概括为：通过连接建立与释放过程维护TCP端到端连接状态。
CN_TOP_204,TCP连接的建立,Protocol,计算机网络,第5章 传输层,TCP通过三次握手建立连接，协商初始序号并确认双方收发能力。,三次握手,4,5,王道2027计网，TCP连接的建立，教材p238（PDF页249）,TCP连接的建立,238,教材在“TCP连接的建立”中出现或讲解“TCP连接的建立”；本节点概括为：TCP通过三次握手建立连接，协商初始序号并确认双方收发能力。
