node_id,name,entity_type,course,topic,definition,alias,difficulty,importance,source,source_section,book_page,evidence_text
DB_TOP_090,计算机技术对数据库系统发展的支撑作用,Topic,数据库系统概论,第14章 数据库发展概述,教材14.3“计算机技术对数据库系统发展的支撑作用”的主题内容，作为“第14章 数据库发展概述”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p381（目录PDF页12-15）,14.3 计算机技术对数据库系统发展的支撑作用,381,教材目录明确列出“14.3 计算机技术对数据库系统发展的支撑作用”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_091,数据库发展展望,Topic,数据库系统概论,第14章 数据库发展概述,教材14.4“数据库发展展望”的主题内容，作为“第14章 数据库发展概述”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p385（目录PDF页12-15）,14.4 数据库发展展望,385,教材目录明确列出“14.4 数据库发展展望”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_092,第15章 大数据管理系统,Topic,数据库系统概论,第15章 大数据管理系统,围绕“大数据管理系统”建立本章核心知识体系。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p391（目录PDF页12-15）,第15章 大数据管理系统,391,教材目录明确列出“第15章 大数据管理系统”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_093,大数据概述,Topic,数据库系统概论,第15章 大数据管理系统,教材15.1“大数据概述”的主题内容，作为“第15章 大数据管理系统”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p391（目录PDF页12-15）,15.1 大数据概述,391,教材目录明确列出“15.1 大数据概述”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_094,大数据管理系统,Topic,数据库系统概论,第15章 大数据管理系统,教材15.2“大数据管理系统”的主题内容，作为“第15章 大数据管理系统”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p395（目录PDF页12-15）,15.2 大数据管理系统,395,教材目录明确列出“15.2 大数据管理系统”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_095,第16章 数据仓库与联机分析处理,Topic,数据库系统概论,第16章 数据仓库与联机分析处理,围绕“数据仓库与联机分析处理”建立本章核心知识体系。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p411（目录PDF页12-15）,第16章 数据仓库与联机分析处理,411,教材目录明确列出“第16章 数据仓库与联机分析处理”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_096,数据仓库技术,Topic,数据库系统概论,第16章 数据仓库与联机分析处理,教材16.1“数据仓库技术”的主题内容，作为“第16章 数据仓库与联机分析处理”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p411（目录PDF页12-15）,16.1 数据仓库技术,411,教材目录明确列出“16.1 数据仓库技术”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_097,联机分析处理技术,Topic,数据库系统概论,第16章 数据仓库与联机分析处理,教材16.2“联机分析处理技术”的主题内容，作为“第16章 数据仓库与联机分析处理”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p414（目录PDF页12-15）,16.2 联机分析处理技术,414,教材目录明确列出“16.2 联机分析处理技术”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_098,混合事务分析处理技术,Topic,数据库系统概论,第16章 数据仓库与联机分析处理,教材16.3“混合事务分析处理技术”的主题内容，作为“第16章 数据仓库与联机分析处理”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p416（目录PDF页12-15）,16.3 混合事务分析处理技术,416,教材目录明确列出“16.3 混合事务分析处理技术”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_099,大数据时代的新型数据仓库,Topic,数据库系统概论,第16章 数据仓库与联机分析处理,教材16.4“大数据时代的新型数据仓库”的主题内容，作为“第16章 数据仓库与联机分析处理”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p418（目录PDF页12-15）,16.4 大数据时代的新型数据仓库,418,教材目录明确列出“16.4 大数据时代的新型数据仓库”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_100,第17章 内存数据库系统,Topic,数据库系统概论,第17章 内存数据库系统,围绕“内存数据库系统”建立本章核心知识体系。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p425（目录PDF页12-15）,第17章 内存数据库系统,425,教材目录明确列出“第17章 内存数据库系统”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_101,内存数据库概述,Topic,数据库系统概论,第17章 内存数据库系统,教材17.1“内存数据库概述”的主题内容，作为“第17章 内存数据库系统”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p425（目录PDF页12-15）,17.1 内存数据库概述,425,教材目录明确列出“17.1 内存数据库概述”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_102,新硬件技术推动内存数据库技术发展,Topic,数据库系统概论,第17章 内存数据库系统,教材17.2“新硬件技术推动内存数据库技术发展”的主题内容，作为“第17章 内存数据库系统”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p427（目录PDF页12-15）,17.2 新硬件技术推动内存数据库技术发展,427,教材目录明确列出“17.2 新硬件技术推动内存数据库技术发展”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_103,内存数据库的若干关键实现技术,Topic,数据库系统概论,第17章 内存数据库系统,教材17.3“内存数据库的若干关键实现技术”的主题内容，作为“第17章 内存数据库系统”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p429（目录PDF页12-15）,17.3 内存数据库的若干关键实现技术,429,教材目录明确列出“17.3 内存数据库的若干关键实现技术”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_104,内存数据库的几种实现方案,Topic,数据库系统概论,第17章 内存数据库系统,教材17.4“内存数据库的几种实现方案”的主题内容，作为“第17章 内存数据库系统”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p435（目录PDF页12-15）,17.4 内存数据库的几种实现方案,435,教材目录明确列出“17.4 内存数据库的几种实现方案”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_105,内存数据库前沿技术与展望,Topic,数据库系统概论,第17章 内存数据库系统,教材17.5“内存数据库前沿技术与展望”的主题内容，作为“第17章 内存数据库系统”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p438（目录PDF页12-15）,17.5 内存数据库前沿技术与展望,438,教材目录明确列出“17.5 内存数据库前沿技术与展望”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_106,第18章 区块链与数据库,Topic,数据库系统概论,第18章 区块链与数据库,围绕“区块链与数据库”建立本章核心知识体系。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p443（目录PDF页12-15）,第18章 区块链与数据库,443,教材目录明确列出“第18章 区块链与数据库”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_107,区块链的概念与工作原理,Topic,数据库系统概论,第18章 区块链与数据库,教材18.1“区块链的概念与工作原理”的主题内容，作为“第18章 区块链与数据库”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p443（目录PDF页12-15）,18.1 区块链的概念与工作原理,443,教材目录明确列出“18.1 区块链的概念与工作原理”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_108,区块链的发展进程,Topic,数据库系统概论,第18章 区块链与数据库,教材18.2“区块链的发展进程”的主题内容，作为“第18章 区块链与数据库”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p450（目录PDF页12-15）,18.2 区块链的发展进程,450,教材目录明确列出“18.2 区块链的发展进程”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_109,区块链系统的技术架构与关键技术,Topic,数据库系统概论,第18章 区块链与数据库,教材18.3“区块链系统的技术架构与关键技术”的主题内容，作为“第18章 区块链与数据库”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p453（目录PDF页12-15）,18.3 区块链系统的技术架构与关键技术,453,教材目录明确列出“18.3 区块链系统的技术架构与关键技术”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_TOP_110,区块链与数据库,Topic,数据库系统概论,第18章 区块链与数据库,教材18.4“区块链与数据库”的主题内容，作为“第18章 区块链与数据库”下的知识模块。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，目录，教材p456（目录PDF页12-15）,18.4 区块链与数据库,456,教材目录明确列出“18.4 区块链与数据库”。当前上传PDF正文截止第8章，因此该节点仅依据目录建立课程结构，不扩展目录之外的正文细节。
DB_CON_001,数据,Concept,数据库系统概论,数据库系统概述,对客观事物及其状态、变化的符号记录。,data,2,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.1 数据库系统概述，教材p4,1.1 数据库系统概述,4,教材在“1.1 数据库系统概述”中出现或讲解“数据”；本节点按知识图谱问答需要概括为：对客观事物及其状态、变化的符号记录。
DB_OBJ_001,数据库,ComputingObject,数据库系统概论,数据库系统概述,长期存储在计算机内、有组织且可共享的大量数据的集合。,DB,2,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.1 数据库系统概述，教材p4,1.1 数据库系统概述,4,教材在“1.1 数据库系统概述”中出现或讲解“数据库”；本节点按知识图谱问答需要概括为：长期存储在计算机内、有组织且可共享的大量数据的集合。
DB_OBJ_002,数据库管理系统,ComputingObject,数据库系统概论,数据库系统概述,位于用户与操作系统之间、对数据库进行统一管理和控制的软件系统。,DBMS,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.1 数据库系统概述，教材p4,1.1 数据库系统概述,4,教材在“1.1 数据库系统概述”中出现或讲解“数据库管理系统”；本节点按知识图谱问答需要概括为：位于用户与操作系统之间、对数据库进行统一管理和控制的软件系统。
DB_OBJ_003,数据库系统,ComputingObject,数据库系统概论,数据库系统概述,由数据库、数据库管理系统、应用程序和相关人员共同组成的系统。,DBS,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.1 数据库系统概述，教材p4,1.1 数据库系统概述,4,教材在“1.1 数据库系统概述”中出现或讲解“数据库系统”；本节点按知识图谱问答需要概括为：由数据库、数据库管理系统、应用程序和相关人员共同组成的系统。
DB_CON_002,数据库管理员,Concept,数据库系统概论,数据库系统概述,负责数据库设计、维护、安全与运行管理的专业角色。,DBA,2,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.1 数据库系统概述，教材p4,1.1 数据库系统概述,4,教材在“1.1 数据库系统概述”中出现或讲解“数据库管理员”；本节点按知识图谱问答需要概括为：负责数据库设计、维护、安全与运行管理的专业角色。
DB_MOD_001,数据模型,Model,数据库系统概论,数据模型,对现实世界数据特征及联系进行抽象和表示的模型。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.2 数据模型，教材p12,1.2 数据模型,12,教材在“1.2 数据模型”中出现或讲解“数据模型”；本节点按知识图谱问答需要概括为：对现实世界数据特征及联系进行抽象和表示的模型。
DB_MOD_002,概念模型,Model,数据库系统概论,数据模型,面向用户和现实世界、用于描述信息结构的高层数据模型。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.2 数据模型，教材p12,1.2 数据模型,12,教材在“1.2 数据模型”中出现或讲解“概念模型”；本节点按知识图谱问答需要概括为：面向用户和现实世界、用于描述信息结构的高层数据模型。
DB_MOD_003,E-R模型（概念模型）,Model,数据库系统概论,数据模型,以实体、属性和联系描述现实世界信息结构的概念模型。,实体-联系模型,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.2 数据模型，教材p12,1.2 数据模型,12,教材在“1.2 数据模型”中出现或讲解“E-R模型（概念模型）”；本节点按知识图谱问答需要概括为：以实体、属性和联系描述现实世界信息结构的概念模型。
DB_CON_003,数据模型三要素,Concept,数据库系统概论,数据模型,数据结构、数据操作和完整性约束三部分共同构成数据模型。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.2 数据模型，教材p14,1.2 数据模型,14,教材在“1.2 数据模型”中出现或讲解“数据模型三要素”；本节点按知识图谱问答需要概括为：数据结构、数据操作和完整性约束三部分共同构成数据模型。
DB_MOD_004,关系模型,Model,数据库系统概论,数据模型,以二维表形式的关系组织数据并用关系运算处理数据的模型。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.2 数据模型，教材p20,1.2 数据模型,20,教材在“1.2 数据模型”中出现或讲解“关系模型”；本节点按知识图谱问答需要概括为：以二维表形式的关系组织数据并用关系运算处理数据的模型。
DB_MOD_005,三级模式结构,Model,数据库系统概论,数据库系统的三级模式结构,数据库系统由外模式、模式和内模式三个层次组织。,,4,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.3 数据库系统的三级模式结构，教材p23,1.3 数据库系统的三级模式结构,23,教材在“1.3 数据库系统的三级模式结构”中出现或讲解“三级模式结构”；本节点按知识图谱问答需要概括为：数据库系统由外模式、模式和内模式三个层次组织。
DB_CON_004,外模式,Concept,数据库系统概论,数据库系统的三级模式结构,数据库用户能够看到和使用的局部数据逻辑结构。,子模式,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.3 数据库系统的三级模式结构，教材p23,1.3 数据库系统的三级模式结构,23,教材在“1.3 数据库系统的三级模式结构”中出现或讲解“外模式”；本节点按知识图谱问答需要概括为：数据库用户能够看到和使用的局部数据逻辑结构。
DB_CON_005,模式,Concept,数据库系统概论,数据库系统的三级模式结构,数据库中全体数据的逻辑结构和特征描述。,概念模式,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.3 数据库系统的三级模式结构，教材p23,1.3 数据库系统的三级模式结构,23,教材在“1.3 数据库系统的三级模式结构”中出现或讲解“模式”；本节点按知识图谱问答需要概括为：数据库中全体数据的逻辑结构和特征描述。
DB_CON_006,内模式,Concept,数据库系统概论,数据库系统的三级模式结构,数据库物理存储结构和存取方式的描述。,存储模式,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.3 数据库系统的三级模式结构，教材p23,1.3 数据库系统的三级模式结构,23,教材在“1.3 数据库系统的三级模式结构”中出现或讲解“内模式”；本节点按知识图谱问答需要概括为：数据库物理存储结构和存取方式的描述。
DB_MEC_001,二级映像,Mechanism,数据库系统概论,数据库系统的三级模式结构,外模式/模式映像和模式/内模式映像用于连接三级模式并支持数据独立性。,,4,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.3 数据库系统的三级模式结构，教材p25,1.3 数据库系统的三级模式结构,25,教材在“1.3 数据库系统的三级模式结构”中出现或讲解“二级映像”；本节点按知识图谱问答需要概括为：外模式/模式映像和模式/内模式映像用于连接三级模式并支持数据独立性。
DB_PRP_001,数据独立性,Property,数据库系统概论,数据库系统的三级模式结构,应用程序和数据的逻辑结构、物理存储之间具有相对独立性。,,4,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，1.3 数据库系统的三级模式结构，教材p25,1.3 数据库系统的三级模式结构,25,教材在“1.3 数据库系统的三级模式结构”中出现或讲解“数据独立性”；本节点按知识图谱问答需要概括为：应用程序和数据的逻辑结构、物理存储之间具有相对独立性。
DB_CON_007,关系,Concept,数据库系统概论,关系模型的数据结构及形式化定义,关系模型中用二维表表示的一组具有相同属性的元组集合。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.1 关系模型的数据结构及形式化定义，教材p34,2.1 关系模型的数据结构及形式化定义,34,教材在“2.1 关系模型的数据结构及形式化定义”中出现或讲解“关系”；本节点按知识图谱问答需要概括为：关系模型中用二维表表示的一组具有相同属性的元组集合。
DB_DST_001,元组,DataStructure,数据库系统概论,关系模型的数据结构及形式化定义,关系中的一行，表示一个具体记录。,tuple,2,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.1 关系模型的数据结构及形式化定义，教材p34,2.1 关系模型的数据结构及形式化定义,34,教材在“2.1 关系模型的数据结构及形式化定义”中出现或讲解“元组”；本节点按知识图谱问答需要概括为：关系中的一行，表示一个具体记录。
DB_CON_008,属性,Concept,数据库系统概论,关系模型的数据结构及形式化定义,关系中的一列，用来描述对象某一方面的特征。,attribute,2,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.1 关系模型的数据结构及形式化定义，教材p34,2.1 关系模型的数据结构及形式化定义,34,教材在“2.1 关系模型的数据结构及形式化定义”中出现或讲解“属性”；本节点按知识图谱问答需要概括为：关系中的一列，用来描述对象某一方面的特征。
DB_CON_009,域,Concept,数据库系统概论,关系模型的数据结构及形式化定义,属性允许取值的集合。,domain,2,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.1 关系模型的数据结构及形式化定义，教材p34,2.1 关系模型的数据结构及形式化定义,34,教材在“2.1 关系模型的数据结构及形式化定义”中出现或讲解“域”；本节点按知识图谱问答需要概括为：属性允许取值的集合。
DB_CON_010,候选码,Concept,数据库系统概论,关系模型的数据结构及形式化定义,能唯一标识元组且不存在多余属性的属性组。,candidate key,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.1 关系模型的数据结构及形式化定义，教材p34,2.1 关系模型的数据结构及形式化定义,34,教材在“2.1 关系模型的数据结构及形式化定义”中出现或讲解“候选码”；本节点按知识图谱问答需要概括为：能唯一标识元组且不存在多余属性的属性组。
DB_CON_011,主码,Concept,数据库系统概论,关系模型的数据结构及形式化定义,从候选码中选定用来唯一标识元组的码。,primary key,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.1 关系模型的数据结构及形式化定义，教材p34,2.1 关系模型的数据结构及形式化定义,34,教材在“2.1 关系模型的数据结构及形式化定义”中出现或讲解“主码”；本节点按知识图谱问答需要概括为：从候选码中选定用来唯一标识元组的码。
DB_CON_012,外码,Concept,数据库系统概论,关系模型的数据结构及形式化定义,一个关系中引用另一个关系主码或候选码的属性组。,foreign key,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.1 关系模型的数据结构及形式化定义，教材p34,2.1 关系模型的数据结构及形式化定义,34,教材在“2.1 关系模型的数据结构及形式化定义”中出现或讲解“外码”；本节点按知识图谱问答需要概括为：一个关系中引用另一个关系主码或候选码的属性组。
DB_MOD_006,关系模式,Model,数据库系统概论,关系模型的数据结构及形式化定义,对关系的属性集合、域及数据依赖等结构的形式化描述。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.1 关系模型的数据结构及形式化定义，教材p37,2.1 关系模型的数据结构及形式化定义,37,教材在“2.1 关系模型的数据结构及形式化定义”中出现或讲解“关系模式”；本节点按知识图谱问答需要概括为：对关系的属性集合、域及数据依赖等结构的形式化描述。
DB_OBJ_004,关系数据库,ComputingObject,数据库系统概论,关系模型的数据结构及形式化定义,由若干关系模式及其关系实例构成的数据库。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.1 关系模型的数据结构及形式化定义，教材p39,2.1 关系模型的数据结构及形式化定义,39,教材在“2.1 关系模型的数据结构及形式化定义”中出现或讲解“关系数据库”；本节点按知识图谱问答需要概括为：由若干关系模式及其关系实例构成的数据库。
DB_PRP_002,实体完整性,Property,数据库系统概论,关系的完整性,主码的各个属性不能取空值，用以保证实体可唯一标识。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.3 关系的完整性，教材p42,2.3 关系的完整性,42,教材在“2.3 关系的完整性”中出现或讲解“实体完整性”；本节点按知识图谱问答需要概括为：主码的各个属性不能取空值，用以保证实体可唯一标识。
DB_PRP_003,参照完整性,Property,数据库系统概论,关系的完整性,外码取值必须为空或等于被参照关系中的某个码值。,,4,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.3 关系的完整性，教材p43,2.3 关系的完整性,43,教材在“2.3 关系的完整性”中出现或讲解“参照完整性”；本节点按知识图谱问答需要概括为：外码取值必须为空或等于被参照关系中的某个码值。
DB_PRP_004,用户定义完整性,Property,数据库系统概论,关系的完整性,根据具体应用语义对属性或元组施加的约束。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.3 关系的完整性，教材p45,2.3 关系的完整性,45,教材在“2.3 关系的完整性”中出现或讲解“用户定义完整性”；本节点按知识图谱问答需要概括为：根据具体应用语义对属性或元组施加的约束。
DB_MOD_007,关系代数,Model,数据库系统概论,关系代数,以关系为运算对象、结果仍为关系的过程化查询语言体系。,,4,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.4 关系代数，教材p45,2.4 关系代数,45,教材在“2.4 关系代数”中出现或讲解“关系代数”；本节点按知识图谱问答需要概括为：以关系为运算对象、结果仍为关系的过程化查询语言体系。
DB_OPE_001,选择运算,Operation,数据库系统概论,关系代数,从关系中筛选满足给定条件的元组。,selection,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.4 关系代数，教材p46,2.4 关系代数,46,教材在“2.4 关系代数”中出现或讲解“选择运算”；本节点按知识图谱问答需要概括为：从关系中筛选满足给定条件的元组。
DB_OPE_002,投影运算,Operation,数据库系统概论,关系代数,从关系中选取指定属性列并消除重复元组。,projection,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.4 关系代数，教材p46,2.4 关系代数,46,教材在“2.4 关系代数”中出现或讲解“投影运算”；本节点按知识图谱问答需要概括为：从关系中选取指定属性列并消除重复元组。
DB_OPE_003,连接运算,Operation,数据库系统概论,关系代数,按照相关属性上的条件把两个关系的元组组合起来。,join,4,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.4 关系代数，教材p46,2.4 关系代数,46,教材在“2.4 关系代数”中出现或讲解“连接运算”；本节点按知识图谱问答需要概括为：按照相关属性上的条件把两个关系的元组组合起来。
DB_OPE_004,除运算,Operation,数据库系统概论,关系代数,用于表达“对所有”语义的一种专门关系运算。,division,4,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.4 关系代数，教材p46,2.4 关系代数,46,教材在“2.4 关系代数”中出现或讲解“除运算”；本节点按知识图谱问答需要概括为：用于表达“对所有”语义的一种专门关系运算。
DB_MOD_008,元组关系演算,Model,数据库系统概论,关系演算,以元组变量为基本对象描述查询条件的非过程化关系演算。,ALPHA,4,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.5 关系演算，教材p53,2.5 关系演算,53,教材在“2.5 关系演算”中出现或讲解“元组关系演算”；本节点按知识图谱问答需要概括为：以元组变量为基本对象描述查询条件的非过程化关系演算。
DB_MOD_009,域关系演算,Model,数据库系统概论,关系演算,以域变量为基本对象描述查询条件的非过程化关系演算。,QBE相关基础,4,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，2.5 关系演算，教材p58,2.5 关系演算,58,教材在“2.5 关系演算”中出现或讲解“域关系演算”；本节点按知识图谱问答需要概括为：以域变量为基本对象描述查询条件的非过程化关系演算。
DB_SYN_001,SQL,SyntaxElement,数据库系统概论,SQL概述,关系数据库的标准语言，集数据定义、查询、更新和控制等功能于一体。,Structured Query Language,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.1 SQL概述，教材p67,3.1 SQL概述,67,教材在“3.1 SQL概述”中出现或讲解“SQL”；本节点按知识图谱问答需要概括为：关系数据库的标准语言，集数据定义、查询、更新和控制等功能于一体。
DB_SYN_002,CREATE TABLE,SyntaxElement,数据库系统概论,数据定义,用于创建基本表并定义列、数据类型及完整性约束的SQL语句。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.2 数据定义，教材p73,3.2 数据定义,73,教材在“3.2 数据定义”中出现或讲解“CREATE TABLE”；本节点按知识图谱问答需要概括为：用于创建基本表并定义列、数据类型及完整性约束的SQL语句。
DB_SYN_003,ALTER TABLE,SyntaxElement,数据库系统概论,数据定义,用于修改基本表结构的SQL语句。,,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.2 数据定义，教材p73,3.2 数据定义,73,教材在“3.2 数据定义”中出现或讲解“ALTER TABLE”；本节点按知识图谱问答需要概括为：用于修改基本表结构的SQL语句。
DB_SYN_004,DROP TABLE,SyntaxElement,数据库系统概论,数据定义,用于删除基本表定义及相关对象的SQL语句。,,2,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.2 数据定义，教材p73,3.2 数据定义,73,教材在“3.2 数据定义”中出现或讲解“DROP TABLE”；本节点按知识图谱问答需要概括为：用于删除基本表定义及相关对象的SQL语句。
DB_DST_002,索引,DataStructure,数据库系统概论,数据定义,为提高数据检索效率而建立的辅助存取结构。,index,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.2 数据定义，教材p78,3.2 数据定义,78,教材在“3.2 数据定义”中出现或讲解“索引”；本节点按知识图谱问答需要概括为：为提高数据检索效率而建立的辅助存取结构。
DB_DST_003,数据字典,DataStructure,数据库系统概论,数据定义,记录数据库模式、对象定义和系统元数据的系统目录。,catalog,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.2 数据定义，教材p80,3.2 数据定义,80,教材在“3.2 数据定义”中出现或讲解“数据字典”；本节点按知识图谱问答需要概括为：记录数据库模式、对象定义和系统元数据的系统目录。
DB_SYN_005,SELECT,SyntaxElement,数据库系统概论,数据查询,SQL中用于从一个或多个表中检索数据的查询语句。,,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.3 数据查询，教材p81,3.3 数据查询,81,教材在“3.3 数据查询”中出现或讲解“SELECT”；本节点按知识图谱问答需要概括为：SQL中用于从一个或多个表中检索数据的查询语句。
DB_SYN_006,WHERE子句,SyntaxElement,数据库系统概论,数据查询,用于限定查询结果中元组应满足条件的子句。,WHERE,2,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.3 数据查询，教材p81,3.3 数据查询,81,教材在“3.3 数据查询”中出现或讲解“WHERE子句”；本节点按知识图谱问答需要概括为：用于限定查询结果中元组应满足条件的子句。
DB_SYN_007,GROUP BY子句,SyntaxElement,数据库系统概论,数据查询,按指定列对查询结果进行分组以支持分组统计。,GROUP BY,3,5,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.3 数据查询，教材p81,3.3 数据查询,81,教材在“3.3 数据查询”中出现或讲解“GROUP BY子句”；本节点按知识图谱问答需要概括为：按指定列对查询结果进行分组以支持分组统计。
DB_SYN_008,HAVING子句,SyntaxElement,数据库系统概论,数据查询,对分组后的结果进行条件筛选的子句。,HAVING,3,4,王珊、杜小勇、陈红《数据库系统概论（第6版）》，3.3 数据查询，教材p81,3.3 数据查询,81,教材在“3.3 数据查询”中出现或讲解“HAVING子句”；本节点按知识图谱问答需要概括为：对分组后的结果进行条件筛选的子句。
